fish_id,part_row_id,measure,part_value,part_scale,cpart_row_id,cpart_value,cpart_scale,var_type,scale,absolute_diff,relative_diff,exceeds_threshold
V330896,655,CLE,342.1184,690.2934,654,479.4163,680.9523,continuous,685.62285,137.29789999999997,0.20025280662685027,TRUE
V330896,655,PMX,94.8683,690.2934,654,157.8354,680.9523,continuous,685.62285,62.96709999999999,0.09183926702559576,TRUE
V330896,655,LPT,103.4456,690.2934,654,157.1751,680.9523,continuous,685.62285,53.72949999999999,0.07836597044570494,TRUE
V330896,655,MDF,0,690.2934,654,8,680.9523,count,685.62285,8,1,TRUE
V330896,655,MCV,0,690.2934,654,17,680.9523,count,685.62285,17,1,TRUE
V330896,655,MAV,0,690.2934,654,11,680.9523,count,685.62285,11,1,TRUE
V330896,655,MPT,5,690.2934,654,6,680.9523,count,685.62285,1,1,TRUE
V330904,662,MDS2,1,675.0407,661,0,674.9133,binary,674.9770000000001,1,1,TRUE
V330904,662,MDS3,1,675.0407,661,0,674.9133,binary,674.9770000000001,1,1,TRUE
V330904,662,DS2,202.7807,675.0407,661,0,674.9133,continuous,674.9770000000001,202.7807,0.3004260885926483,TRUE
V330904,662,DS3,141.7604,675.0407,661,0,674.9133,continuous,674.9770000000001,141.7604,0.2100225637318012,TRUE
V330904,662,TPG,241.197,675.0407,661,350.4868,674.9133,continuous,674.9770000000001,109.28980000000001,0.16191633196390395,TRUE
V330904,662,MDF,6,675.0407,661,0,674.9133,count,674.9770000000001,6,1,TRUE
V330904,662,MAF,8,675.0407,661,0,674.9133,count,674.9770000000001,8,1,TRUE
V330904,662,MCV,16,675.0407,661,0,674.9133,count,674.9770000000001,16,1,TRUE
V330904,662,MAV,12,675.0407,661,0,674.9133,count,674.9770000000001,12,1,TRUE
V330904,662,MPT,5,675.0407,661,0,674.9133,count,674.9770000000001,5,1,TRUE
V330908,668,TPG,216.9239,669.4356,667,132.8495,689.0668,continuous,679.2511999999999,84.0744,0.12377512178116139,TRUE
V330908,668,DS2,262.9677,669.4356,667,315.3569,689.0668,continuous,679.2511999999999,52.38920000000002,0.07712787257497672,TRUE
V330908,668,LPT,172.6268,669.4356,667,121.5648,689.0668,continuous,679.2511999999999,51.062,0.07517395626242546,TRUE
V330908,668,ECT,421.0701,669.4356,667,372.9303,689.0668,continuous,679.2511999999999,48.13980000000004,0.07087186596063436,TRUE
V330908,668,MDF,9,669.4356,667,0,689.0668,count,679.2511999999999,9,1,TRUE
V330908,668,MAF,8,669.4356,667,0,689.0668,count,679.2511999999999,8,1,TRUE
V330908,668,MCV,16,669.4356,667,0,689.0668,count,679.2511999999999,16,1,TRUE
V330908,668,MAV,13,669.4356,667,0,689.0668,count,679.2511999999999,13,1,TRUE
V330909,670,MDS3,1,676.2958,669,0,672.5385,binary,674.41715,1,1,TRUE
V330909,670,DS3,71.1552,676.2958,669,0,672.5385,continuous,674.41715,71.1552,0.10550621377288522,TRUE
V330910,672,MDS3,1,694.0641,671,0,675.8254,binary,684.94475,1,1,TRUE
V330910,672,MDS1NA,0,694.0641,671,1,675.8254,binary,684.94475,1,1,TRUE
V330910,672,MDS2NA,0,694.0641,671,1,675.8254,binary,684.94475,1,1,TRUE
V330910,672,MDS3NA,0,694.0641,671,1,675.8254,binary,684.94475,1,1,TRUE
V330910,672,CLE,361.7084,694.0641,671,274.8818,675.8254,continuous,684.94475,86.82659999999998,0.1267643850106158,TRUE
V330910,672,MCV,15,694.0641,671,0,675.8254,count,684.94475,15,1,TRUE
V330910,672,MAV,9,694.0641,671,0,675.8254,count,684.94475,9,1,TRUE
V330910,672,MPT,5,694.0641,671,0,675.8254,count,684.94475,5,1,TRUE
V330911,674,MDS2,0,683.5591,673,1,684.9467,binary,684.2529,1,1,TRUE
V330911,674,MDS3,0,683.5591,673,1,684.9467,binary,684.2529,1,1,TRUE
V330911,674,DS2,0,683.5591,673,223.6359,684.9467,continuous,684.2529,223.6359,0.32683222825946373,TRUE
V330911,674,MDF,9,683.5591,673,0,684.9467,count,684.2529,9,1,TRUE
V330911,674,MAF,6,683.5591,673,0,684.9467,count,684.2529,6,1,TRUE
V330911,674,MPT,0,683.5591,673,4,684.9467,count,684.2529,4,1,TRUE
V330917,682,MDS3,1,695.6896,681,0,696.046,binary,695.8678,1,1,TRUE
V330917,682,DS3,104.9571,695.6896,681,0,696.046,continuous,695.8678,104.9571,0.15082907989132419,TRUE
V330917,682,MPT,5,695.6896,681,0,696.046,count,695.8678,5,1,TRUE
V330921,688,MDS1,1,654.0703,687,0,665.9865,binary,660.0283999999999,1,1,TRUE
V330921,688,MDS2,1,654.0703,687,0,665.9865,binary,660.0283999999999,1,1,TRUE
V330921,688,MDS3,1,654.0703,687,0,665.9865,binary,660.0283999999999,1,1,TRUE
V330921,688,DS2,336.3807,654.0703,687,0,665.9865,continuous,660.0283999999999,336.3807,0.5096457970596417,TRUE
V330921,688,DS1,265.9323,654.0703,687,0,665.9865,continuous,660.0283999999999,265.9323,0.40291038991655515,TRUE
V330921,688,DS3,158.2403,654.0703,687,0,665.9865,continuous,660.0283999999999,158.2403,0.23974771388625096,TRUE
V330921,688,MCV,17,654.0703,687,0,665.9865,count,660.0283999999999,17,1,TRUE
V330921,688,MAV,11,654.0703,687,0,665.9865,count,660.0283999999999,11,1,TRUE
V330921,688,MPT,4,654.0703,687,0,665.9865,count,660.0283999999999,4,1,TRUE
V330921,688,MPSP,2,654.0703,687,0,665.9865,count,660.0283999999999,2,1,TRUE
V330924,692,MPT,5,678.1622,691,0,676.1923,count,677.17725,5,1,TRUE
V330934,704,MPSP,2,700.2314,703,0,691.2891,count,695.76025,2,1,TRUE
V330937,708,MDF,7,715.1398,707,0,680.7525,count,697.94615,7,1,TRUE
V330937,708,MAF,5,715.1398,707,0,680.7525,count,697.94615,5,1,TRUE
V330937,708,MPT,5,715.1398,707,0,680.7525,count,697.94615,5,1,TRUE
V330937,708,MPSP,0,715.1398,707,2,680.7525,count,697.94615,2,1,TRUE
V330939,712,MDS1,0,721.077,710,1,NA,binary,721.077,1,1,TRUE
V330939,712,MDS2,1,721.077,710,0,NA,binary,721.077,1,1,TRUE
V330939,712,MDS2,1,721.077,711,0,728.4641,binary,724.77055,1,1,TRUE
V330939,712,MDS3,1,721.077,711,0,728.4641,binary,724.77055,1,1,TRUE
V330939,712,MDS2NA,0,721.077,710,1,NA,binary,721.077,1,1,TRUE
V330939,712,DS3,110.4536,721.077,711,0,728.4641,continuous,724.77055,110.4536,0.15239802445063474,TRUE
V330939,712,DS1,0,721.077,710,107.6476,NA,continuous,721.077,107.6476,0.1492872467156767,TRUE
V330939,712,ECT,401.1384,721.077,710,353.8361,NA,continuous,721.077,47.3023,0.0655995129507667,TRUE
V330941,715,DS2,282.3048,731.1142,714,240.1874,701.7948,continuous,716.4545,42.1174,0.05878586846757191,TRUE
V330941,715,MCV,16,731.1142,714,0,701.7948,count,716.4545,16,1,TRUE
V330942,717,MDS1NA,0,747.265,716,1,726.8232,binary,737.0441000000001,1,1,TRUE
V330942,717,MDS2NA,0,747.265,716,1,726.8232,binary,737.0441000000001,1,1,TRUE
V330942,717,MDS3NA,0,747.265,716,1,726.8232,binary,737.0441000000001,1,1,TRUE
V330944,720,LPT,193.3287,690.5071,719,146.5094,732.1475,continuous,711.3273,46.8193,0.06581963042891788,TRUE
V330944,720,MPT,6,690.5071,719,5,732.1475,count,711.3273,1,1,TRUE
V330945,722,MDS2,1,NA,721,0,725.6721,binary,725.6721,1,1,TRUE
V330945,722,MDS3NA,1,NA,721,0,725.6721,binary,725.6721,1,1,TRUE
V330945,722,DS2,248.5156,NA,721,0,725.6721,continuous,725.6721,248.5156,0.34246266323316,TRUE
V330945,723,PMX,87.7268,710.8136,721,155.0484,725.6721,continuous,718.24285,67.32159999999999,0.09373097135599748,TRUE
V330946,725,MDS1,0,712.6184,724,1,731.7732,binary,722.1958,1,1,TRUE
V330946,725,MDS2,0,712.6184,724,1,731.7732,binary,722.1958,1,1,TRUE
V330946,725,MDS3,1,712.6184,724,0,731.7732,binary,722.1958,1,1,TRUE
V330946,725,DS1,0,712.6184,724,198.0707,731.7732,continuous,722.1958,198.0707,0.2742617722229899,TRUE
V330946,725,DS2,0,712.6184,724,121.0785,731.7732,continuous,722.1958,121.0785,0.1676532873771905,TRUE
V330946,725,DS3,99.7246,712.6184,724,0,731.7732,continuous,722.1958,99.7246,0.13808526718100547,TRUE
V330947,727,MDS2,1,707.7584,726,0,721.0555,binary,714.40695,1,1,TRUE
V330947,727,MDS3,1,707.7584,726,0,721.0555,binary,714.40695,1,1,TRUE
V330947,727,DS2,112.0089,707.7584,726,0,721.0555,continuous,714.40695,112.0089,0.1567858487378937,TRUE
V330949,730,MDS3,1,711.0696,729,0,729.8548,binary,720.4621999999999,1,1,TRUE
V330949,730,MDF,7,711.0696,729,0,729.8548,count,720.4621999999999,7,1,TRUE
V330949,730,MAF,7,711.0696,729,0,729.8548,count,720.4621999999999,7,1,TRUE
V330949,730,MCV,17,711.0696,729,0,729.8548,count,720.4621999999999,17,1,TRUE
V330949,730,MAV,12,711.0696,729,0,729.8548,count,720.4621999999999,12,1,TRUE
V330949,730,MPT,6,711.0696,729,0,729.8548,count,720.4621999999999,6,1,TRUE
V330954,737,MDF,7,709.129,736,0,726.3966,count,717.7628,7,1,TRUE
V330954,737,MAF,8,709.129,736,0,726.3966,count,717.7628,8,1,TRUE
V330957,741,MDS3,1,712.1798,740,0,704.0256,binary,708.1027,1,1,TRUE
V330957,741,DS3,65.7875,712.1798,740,0,704.0256,continuous,708.1027,65.7875,0.09290672101659829,TRUE
V330957,741,MPT,5,712.1798,740,0,704.0256,count,708.1027,5,1,TRUE
V330959,743,MDS2,1,706.7022,742,0,704.284,binary,705.4930999999999,1,1,TRUE
V330959,743,MDS1NA,1,706.7022,742,0,704.284,binary,705.4930999999999,1,1,TRUE
V330959,743,MPSP,2,706.7022,742,0,704.284,count,705.4930999999999,2,1,TRUE
V330961,746,MDS3,1,724.0511,745,0,712.0253,binary,718.0382,1,1,TRUE
V330961,746,DS3,89.1964,724.0511,745,0,712.0253,continuous,718.0382,89.1964,0.1242223603145348,TRUE
V330961,746,MAF,12,724.0511,745,0,712.0253,count,718.0382,12,1,TRUE
V330961,746,MCV,0,724.0511,745,17,712.0253,count,718.0382,17,1,TRUE
V330964,751,MDS3,0,NA,749,1,717.3075,binary,717.3075,1,1,TRUE
V330964,752,MDS3,0,701.2624,749,1,717.3075,binary,709.28495,1,1,TRUE
V330964,752,DS3,0,701.2624,749,100.5783,717.3075,continuous,709.28495,100.5783,0.14180238844768947,TRUE
V330964,751,DS3,0,NA,749,100.5783,717.3075,continuous,717.3075,100.5783,0.1402164343743792,TRUE
V330964,750,MDF,7,NA,749,0,717.3075,count,717.3075,7,1,TRUE
V330964,750,MAF,7,NA,749,0,717.3075,count,717.3075,7,1,TRUE
V330964,750,MCV,16,NA,749,0,717.3075,count,717.3075,16,1,TRUE
V330964,750,MAV,13,NA,749,0,717.3075,count,717.3075,13,1,TRUE
V330964,751,MPT,0,NA,749,5,717.3075,count,717.3075,5,1,TRUE
V330964,751,MPSP,0,NA,749,2,717.3075,count,717.3075,2,1,TRUE
V330964,752,MPT,0,701.2624,749,5,717.3075,count,709.28495,5,1,TRUE
V330964,752,MPSP,0,701.2624,749,2,717.3075,count,709.28495,2,1,TRUE
V330968,756,MDS2,1,727.5713,755,0,713.6161,binary,720.5936999999999,1,1,TRUE
V330968,756,SL,5030.4785,727.5713,755,3988.2247,713.6161,continuous,720.5936999999999,1042.2538,1.4463820596821761,TRUE
V330968,756,DS2,233.6835,727.5713,755,0,713.6161,continuous,720.5936999999999,233.6835,0.3242930100554585,TRUE
V330968,756,ECT,648.6047,727.5713,755,560.357,713.6161,continuous,720.5936999999999,88.24770000000001,0.12246526718176973,TRUE
V330968,756,CAV,618.64,727.5713,755,533.1168,713.6161,continuous,720.5936999999999,85.52319999999997,0.1186843570794471,TRUE
V330968,756,LPT,144.2221,727.5713,755,76,713.6161,continuous,720.5936999999999,68.22210000000001,0.09467484936379547,TRUE
V330968,756,MDF,9,727.5713,755,8,713.6161,count,720.5936999999999,1,1,TRUE
V330968,756,MCV,16,727.5713,755,18,713.6161,count,720.5936999999999,2,1,TRUE
V330968,756,MAV,11,727.5713,755,0,713.6161,count,720.5936999999999,11,1,TRUE
V330968,756,MPT,4,727.5713,755,5,713.6161,count,720.5936999999999,1,1,TRUE
V330971,759,CLE,563.6488,708.3114,760,377.4652,695.402,continuous,701.8567,186.18360000000007,0.26527295386650873,TRUE
V330971,759,TPG,630.0357,708.3114,760,520.4613,695.402,continuous,701.8567,109.57439999999997,0.1561207579837878,TRUE
V330971,759,LPT,126.0357,708.3114,760,177.1327,695.402,continuous,701.8567,51.096999999999994,0.07280261056138666,TRUE
V330971,759,DS3,148.9765,708.3114,760,102.45,695.402,continuous,701.8567,46.526499999999984,0.06629059749661147,TRUE
V330971,759,MDF,8,708.3114,760,0,695.402,count,701.8567,8,1,TRUE
V330971,759,MAF,6,708.3114,760,0,695.402,count,701.8567,6,1,TRUE
V330971,759,MCV,15,708.3114,760,0,695.402,count,701.8567,15,1,TRUE
V330971,759,MAV,10,708.3114,760,0,695.402,count,701.8567,10,1,TRUE
V330971,759,MPSP,2,708.3114,760,0,695.402,count,701.8567,2,1,TRUE
V330986,776,MDS1,1,703.7386,775,0,703.7272,binary,703.7329,1,1,TRUE
V330986,776,MDS2,1,703.7386,775,0,703.7272,binary,703.7329,1,1,TRUE
V330986,776,MDS3,1,703.7386,775,0,703.7272,binary,703.7329,1,1,TRUE
V330986,776,DS2,301.8874,703.7386,775,0,703.7272,continuous,703.7329,301.8874,0.428980086052535,TRUE
V330986,776,DS1,131.2098,703.7386,775,0,703.7272,continuous,703.7329,131.2098,0.18644829593727963,TRUE
V330986,776,DS3,115.1694,703.7386,775,0,703.7272,continuous,703.7329,115.1694,0.1636549889880095,TRUE
V330986,776,MPT,4,703.7386,775,0,703.7272,count,703.7329,4,1,TRUE
V330986,776,MPSP,2,703.7386,775,0,703.7272,count,703.7329,2,1,TRUE
V330991,782,ECT,439.6101,708.3114,781,207.9543,710.2591,continuous,709.28525,231.6558,0.32660456424266543,TRUE
V330991,782,TPG,159.424,708.3114,781,303.0594,710.2591,continuous,709.28525,143.63539999999998,0.2025072423259894,TRUE
V330991,782,MAF,7,708.3114,781,0,710.2591,count,709.28525,7,1,TRUE
V330995,788,MDS3,1,710.2112,789,0,699.0258,binary,704.6185,1,1,TRUE
V330995,788,MDS1NA,0,710.2112,789,1,699.0258,binary,704.6185,1,1,TRUE
V330995,788,MDS2NA,0,710.2112,789,1,699.0258,binary,704.6185,1,1,TRUE
V330995,788,MDS3NA,0,710.2112,789,1,699.0258,binary,704.6185,1,1,TRUE
V330995,788,CLE,409.2725,710.2112,789,576.7885,699.0258,continuous,704.6185,167.51600000000002,0.23773999689193515,TRUE
V330995,788,ECT,499.6799,710.2112,789,584.6383,699.0258,continuous,704.6185,84.95839999999998,0.12057361536774862,TRUE
V330995,788,MCV,17,710.2112,789,0,699.0258,count,704.6185,17,1,TRUE
V330995,788,MPT,5,710.2112,789,0,699.0258,count,704.6185,5,1,TRUE
V330997,791,SL,3975.7424,712.2808,790,3756.9094,711.0696,continuous,711.6752,218.83300000000008,0.3074899898155789,TRUE
V330997,791,CLE,548.2335,712.2808,790,380.0842,711.0696,continuous,711.6752,168.14930000000004,0.23627252994062464,TRUE
V330997,791,MDF,8,712.2808,790,0,711.0696,count,711.6752,8,1,TRUE
V330997,791,MAF,7,712.2808,790,0,711.0696,count,711.6752,7,1,TRUE
V330997,791,MCV,20,712.2808,790,0,711.0696,count,711.6752,20,1,TRUE
V331017,811,TPG,213.9533,699.8286,810,311.7178,691.2713,continuous,695.5499500000001,97.7645,0.14055712318001026,TRUE
V331017,811,ECT,578.937,699.8286,810,532.8865,691.2713,continuous,695.5499500000001,46.050500000000056,0.0662073227091743,TRUE
V331017,811,MAF,0,699.8286,810,8,691.2713,count,695.5499500000001,8,1,TRUE
V331017,811,MCV,16,699.8286,810,17,691.2713,count,695.5499500000001,1,1,TRUE
V331017,811,MPT,4,699.8286,810,5,691.2713,count,695.5499500000001,1,1,TRUE
V331022,816,MDS3,1,701.9288,815,0,680.917,binary,691.4229,1,1,TRUE
V331022,816,DS3,130.5986,701.9288,815,0,680.917,continuous,691.4229,130.5986,0.18888382204292048,TRUE
V331022,816,MCV,16,701.9288,815,0,680.917,count,691.4229,16,1,TRUE
V331022,816,MAV,12,701.9288,815,0,680.917,count,691.4229,12,1,TRUE
V331022,816,MPT,4,701.9288,815,0,680.917,count,691.4229,4,1,TRUE
V331022,816,MPSP,2,701.9288,815,0,680.917,count,691.4229,2,1,TRUE
V331023,818,MDS2,1,711.0253,817,0,702.3276,binary,706.6764499999999,1,1,TRUE
V331023,818,MDS3,1,711.0253,817,0,702.3276,binary,706.6764499999999,1,1,TRUE
V331023,818,MDS1NA,0,711.0253,817,1,702.3276,binary,706.6764499999999,1,1,TRUE
V331023,818,MDS2NA,0,711.0253,817,1,702.3276,binary,706.6764499999999,1,1,TRUE
V331023,818,MDS3NA,0,711.0253,817,1,702.3276,binary,706.6764499999999,1,1,TRUE
V331023,818,MAV,14,711.0253,817,0,702.3276,count,706.6764499999999,14,1,TRUE
V331023,818,MPT,5,711.0253,817,0,702.3276,count,706.6764499999999,5,1,TRUE
V331026,822,MDS3,1,727.585,821,0,740.8239,binary,734.20445,1,1,TRUE
V331026,822,DS3,72.0625,727.585,821,0,740.8239,continuous,734.20445,72.0625,0.09815045386880998,TRUE
V331037,834,MDS3,1,NA,833,0,747.0475,binary,747.0475,1,1,TRUE
V331037,834,DS3,93.723,NA,833,0,747.0475,continuous,747.0475,93.723,0.12545788587740406,TRUE
V331037,834,MDF,8,NA,833,0,747.0475,count,747.0475,8,1,TRUE
V331037,834,MAF,7,NA,833,0,747.0475,count,747.0475,7,1,TRUE
V331037,834,MCV,16,NA,833,0,747.0475,count,747.0475,16,1,TRUE
V331037,834,MPT,5,NA,833,0,747.0475,count,747.0475,5,1,TRUE
V331037,834,MPSP,2,NA,833,0,747.0475,count,747.0475,2,1,TRUE
V331045,843,MDS1,1,751.4253,842,0,754.2181,binary,752.8217,1,1,TRUE
V331045,843,TPG,552.6373,751.4253,842,688.0211,754.2181,continuous,752.8217,135.38380000000006,0.179835145559699,TRUE
V331045,843,DS1,85.0412,751.4253,842,0,754.2181,continuous,752.8217,85.0412,0.11296326872618045,TRUE
V331045,843,DS2,277.0415,751.4253,842,230.8246,754.2181,continuous,752.8217,46.21689999999998,0.061391561906358416,TRUE
V331045,843,MCV,15,751.4253,842,17,754.2181,count,752.8217,2,1,TRUE
V331047,845,MDS3,0,NA,844,1,744.7315,binary,744.7315,1,1,TRUE
V331047,846,MDS3,0,754.2181,844,1,744.7315,binary,749.4748,1,1,TRUE
V331047,845,DS3,0,NA,844,76.8375,744.7315,continuous,744.7315,76.8375,0.10317476835611225,TRUE
V331047,846,DS3,0,754.2181,844,76.8375,744.7315,continuous,749.4748,76.8375,0.10252179259396048,TRUE
V331047,845,MPT,0,NA,844,4,744.7315,count,744.7315,4,1,TRUE
V331047,846,MDF,7,754.2181,844,0,744.7315,count,749.4748,7,1,TRUE
V331047,846,MCV,17,754.2181,844,0,744.7315,count,749.4748,17,1,TRUE
V331047,846,MAV,12,754.2181,844,0,744.7315,count,749.4748,12,1,TRUE
V331047,846,MPT,0,754.2181,844,4,744.7315,count,749.4748,4,1,TRUE
V331047,846,MPSP,2,754.2181,844,0,744.7315,count,749.4748,2,1,TRUE
V331058,854,CAV,366.7939,750.2939,853,2944.6222,744.387,continuous,747.3404499999999,2577.8282999999997,3.449335975324231,TRUE
V331058,854,ECT,402.1791,750.2939,853,343.9535,744.387,continuous,747.3404499999999,58.225599999999986,0.07791040883709692,TRUE
V331058,854,MDF,9,750.2939,853,10,744.387,count,747.3404499999999,1,1,TRUE
V331058,854,MCV,16,750.2939,853,17,744.387,count,747.3404499999999,1,1,TRUE
V331058,854,MAV,10,750.2939,853,11,744.387,count,747.3404499999999,1,1,TRUE
V331064,862,MDS3,0,738.8775,860,1,NA,binary,738.8775,1,1,TRUE
V331064,862,DS3,0,738.8775,860,87.0517,NA,continuous,738.8775,87.0517,0.11781614679023247,TRUE
V331064,862,MDF,0,738.8775,860,8,NA,count,738.8775,8,1,TRUE
V331064,862,MAF,0,738.8775,860,8,NA,count,738.8775,8,1,TRUE
V331064,862,MAV,0,738.8775,860,13,NA,count,738.8775,13,1,TRUE
V331064,862,MPT,0,738.8775,860,4,NA,count,738.8775,4,1,TRUE
V331078,879,MDS2,1,726.0992,878,0,726.7462,binary,726.4227000000001,1,1,TRUE
V331078,879,MDS3,1,726.0992,878,0,726.7462,binary,726.4227000000001,1,1,TRUE
V331078,879,DS2,167.2752,726.0992,878,0,726.7462,continuous,726.4227000000001,167.2752,0.23027253966595482,TRUE
V331078,879,DS3,123.1463,726.0992,878,0,726.7462,continuous,726.4227000000001,123.1463,0.16952430038323416,TRUE
V331078,879,CLE,402.1903,726.0992,878,331.4453,726.7462,continuous,726.4227000000001,70.745,0.09738820111210732,TRUE
V331092,898,ECT,208.6912,777.4934,897,432.1666,768.1055,continuous,772.79945,223.4754,0.28917644804224435,TRUE
V331092,898,CLE,439.1446,777.4934,897,312.0144,768.1055,continuous,772.79945,127.1302,0.16450606945954738,TRUE
V331092,898,TPG,459.0773,777.4934,897,362.3051,768.1055,continuous,772.79945,96.7722,0.12522291520782008,TRUE
V331092,898,DS3,152.7351,777.4934,897,81.0555,768.1055,continuous,772.79945,71.6796,0.0927531716022831,TRUE
V331092,898,DS2,330.9381,777.4934,897,285.8199,768.1055,continuous,772.79945,45.1182,0.058382805526065014,TRUE
V331095,901,MDS2,1,NA,900,0,764.9235,binary,764.9235,1,1,TRUE
V331095,902,MDS3,0,779.7897,900,1,764.9235,binary,772.3566000000001,1,1,TRUE
V331095,902,DS3,0,779.7897,900,92.4175,764.9235,continuous,772.3566000000001,92.4175,0.11965651617400563,TRUE
V331095,901,CAV,392.6772,NA,900,310.0631,764.9235,continuous,764.9235,82.61410000000001,0.1080030878904884,TRUE
V331095,902,TPG,450.6395,779.7897,900,393.5492,764.9235,continuous,772.3566000000001,57.09030000000001,0.07391702226665767,TRUE
V331095,902,PSP.L,166.8652,779.7897,900,213.0845,764.9235,continuous,772.3566000000001,46.219300000000004,0.059841917580558,TRUE
V331095,902,ECT,354.683,779.7897,900,314.0844,764.9235,continuous,772.3566000000001,40.598599999999976,0.05256457962552527,TRUE
V331095,901,SL,2669.6983,NA,900,2630.9247,764.9235,continuous,764.9235,38.77359999999999,0.05068951339578401,TRUE
V331095,901,MDF,7,NA,900,0,764.9235,count,764.9235,7,1,TRUE
V331095,901,MAF,8,NA,900,0,764.9235,count,764.9235,8,1,TRUE
V331095,901,MCV,0,NA,900,17,764.9235,count,764.9235,17,1,TRUE
V331095,901,MAV,0,NA,900,12,764.9235,count,764.9235,12,1,TRUE
V331095,901,MPSP,0,NA,900,2,764.9235,count,764.9235,2,1,TRUE
V331095,902,MCV,16,779.7897,900,17,764.9235,count,772.3566000000001,1,1,TRUE
V331095,902,MAV,0,779.7897,900,12,764.9235,count,772.3566000000001,12,1,TRUE
V331101,907,MDS3,0,778.1517,906,1,793.3852,binary,785.76845,1,1,TRUE
V331101,907,DS3,0,778.1517,906,132.4424,793.3852,continuous,785.76845,132.4424,0.1685514352224246,TRUE
V331107,914,MDS3,1,NA,913,0,704.9199,binary,704.9199,1,1,TRUE
V331107,914,MDS2NA,1,NA,913,0,704.9199,binary,704.9199,1,1,TRUE
V331107,914,DS3,100,NA,913,0,704.9199,continuous,704.9199,100,0.14186008935199587,TRUE
V331107,915,MDF,9,773.0356,913,0,704.9199,count,738.97775,9,1,TRUE
V331107,915,MAF,7,773.0356,913,0,704.9199,count,738.97775,7,1,TRUE
V331107,915,MCV,18,773.0356,913,0,704.9199,count,738.97775,18,1,TRUE
V331107,915,MPT,0,773.0356,913,4,704.9199,count,738.97775,4,1,TRUE
V331113,924,MDS3,1,758.1134,923,0,771.0045,binary,764.55895,1,1,TRUE
V331113,924,SL,4471.7531,758.1134,922,4670.88,NA,continuous,758.1134,199.1269000000002,0.2626611005688598,TRUE
V331113,924,DS3,150.1466,758.1134,923,0,771.0045,continuous,764.55895,150.1466,0.19638328738418406,TRUE
V331113,924,MDF,0,758.1134,922,9,NA,count,758.1134,9,1,TRUE
V331113,924,MAF,0,758.1134,922,7,NA,count,758.1134,7,1,TRUE
V331113,924,MCV,16,758.1134,922,18,NA,count,758.1134,2,1,TRUE
V331113,924,MCV,16,758.1134,923,0,771.0045,count,764.55895,16,1,TRUE
V331113,924,MAV,0,758.1134,922,9,NA,count,758.1134,9,1,TRUE
V331113,924,MPT,6,758.1134,922,5,NA,count,758.1134,1,1,TRUE
V331113,924,MPT,6,758.1134,923,0,771.0045,count,764.55895,6,1,TRUE
V331113,924,MPSP,2,758.1134,923,0,771.0045,count,764.55895,2,1,TRUE
V331141,953,MDS2,1,741.5039,951,0,750.8635,binary,746.1837,1,1,TRUE
V331141,953,MDS2,1,741.5039,952,0,NA,binary,741.5039,1,1,TRUE
V331141,953,MDS3,1,741.5039,951,0,750.8635,binary,746.1837,1,1,TRUE
V331141,953,MDS3,1,741.5039,952,0,NA,binary,741.5039,1,1,TRUE
V331141,953,MDS1NA,1,741.5039,951,0,750.8635,binary,746.1837,1,1,TRUE
V331141,953,MDS1NA,1,741.5039,952,0,NA,binary,741.5039,1,1,TRUE
V331141,953,DS2,192.0234,741.5039,951,0,750.8635,continuous,746.1837,192.0234,0.25734065217452484,TRUE
V331141,953,DS2,192.0234,741.5039,952,345.9509,NA,continuous,741.5039,153.92749999999998,0.2075882540874026,TRUE
V331141,953,MPSP,0,741.5039,951,2,750.8635,count,746.1837,2,1,TRUE
V331149,961,ECT,774.9323,642.2523,960,643.2915,607.6841,continuous,624.9682,131.6408,0.2106359971595355,TRUE
V331149,961,DS2,145.9863,642.2523,960,104.3072,607.6841,continuous,624.9682,41.679100000000005,0.06668995318481805,TRUE
V331149,961,CAV,625.7322,642.2523,960,587.8407,607.6841,continuous,624.9682,37.891500000000065,0.06062948482818816,TRUE
V331149,961,LPT,222.036,642.2523,960,190.0737,607.6841,continuous,624.9682,31.9623,0.05114228211931423,TRUE
V331149,961,MAF,8,642.2523,960,0,607.6841,count,624.9682,8,1,TRUE
V331149,961,MCV,14,642.2523,960,15,607.6841,count,624.9682,1,1,TRUE
V331149,961,MAV,12,642.2523,960,0,607.6841,count,624.9682,12,1,TRUE
V331149,961,MPT,5,642.2523,960,7,607.6841,count,624.9682,2,1,TRUE
V331152,965,SL,4606.5171,748.4277,964,4535.7813,736.6627,continuous,742.5452,70.73580000000038,0.09526127163706719,TRUE
V331152,965,CAV,575.9275,748.4277,964,510.9983,736.6627,continuous,742.5452,64.92920000000004,0.08744141097403907,TRUE
V331152,965,ECT,690.9703,748.4277,964,732,736.6627,continuous,742.5452,41.02970000000005,0.05525549151755347,TRUE
V331152,965,MDF,0,748.4277,964,7,736.6627,count,742.5452,7,1,TRUE
V331152,965,MAF,0,748.4277,964,7,736.6627,count,742.5452,7,1,TRUE
V331152,965,MAV,10,748.4277,964,11,736.6627,count,742.5452,1,1,TRUE
V331155,971,LPT,55.3173,722.8506,969,206.0413,720.0812,continuous,721.4658999999999,150.724,0.2089135467109395,TRUE
V331155,971,CLE,390.0462,722.8506,969,240.7862,720.0812,continuous,721.4658999999999,149.26,0.2068843447763782,TRUE
V331155,971,ECT,361.2603,722.8506,969,462.8661,720.0812,continuous,721.4658999999999,101.60580000000004,0.1408324357395132,TRUE
