"fish_id","P_SL","P_CAV","P_MDS1","P_DS1","P_MDS1NA","P_MDS2","P_DS2","P_MDS2NA","P_MDS3","P_DS3","P_MDS3NA","P_MDF","P_MAF","P_MCV","P_MAV","P_MPT","P_LPT","P_MPSP","P_PSP.L","P_PSP.R","P_MPSPNA","P_TPG","P_ECT","P_CLE","P_PMX","P_Scale_10mm","C_SL","C_CAV","C_MDS1","C_DS1","C_MDS1NA","C_MDS2","C_DS2","C_MDS2NA","C_MDS3","C_DS3","C_MDS3NA","C_MDF","C_MAF","C_MCV","C_MAV","C_MPT","C_LPT","C_MPSP","C_PSP.L","C_PSP.R","C_MPSPNA","C_TPG","C_ECT","C_CLE","C_PMX","C_Scale_10mm","flag_SL","flag_CAV","flag_MDS1","flag_DS1","flag_MDS1NA","flag_MDS2","flag_DS2","flag_MDS2NA","flag_MDS3","flag_DS3","flag_MDS3NA","flag_MDF","flag_MAF","flag_MCV","flag_MAV","flag_MPT","flag_LPT","flag_MPSP","flag_PSP.L","flag_PSP.R","flag_MPSPNA","flag_TPG","flag_ECT","flag_CLE","flag_PMX","flag_Scale_10mm","keep_SL","keep_CAV","keep_MDS1","keep_DS1","keep_MDS1NA","keep_MDS2","keep_DS2","keep_MDS2NA","keep_MDS3","keep_DS3","keep_MDS3NA","keep_MDF","keep_MAF","keep_MCV","keep_MAV","keep_MPT","keep_LPT","keep_MPSP","keep_PSP.L","keep_PSP.R","keep_MPSPNA","keep_TPG","keep_ECT","keep_CLE","keep_PMX","keep_Scale_10mm"
"V331391_L1090_1",NA,361.8823,0,NA,0,1,230.9026,0,1,101.5135,0,0,0,0,13,5,138.0326,0,NA,NA,0,160.8011,304.777,334.389,132.6122,683.2232,NA,NA,0,NA,0,1,249.4474,0,1,99.4585,0,0,0,0,0,5,132.7403,0,NA,NA,0,128.8255,372.65,315.4172,132.8157,688.3517,NA,NA,"FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331433_L1141_1",NA,333.7831,0,NA,0,0,NA,0,1,110.1454,0,9,7,17,9,6,114.0395,2,NA,267.4715,0,521.0077,432.8429,315.9272,NA,661.8044,NA,352.9618,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,645.1201,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331441_L1149_1",NA,NA,0,NA,0,1,240.3934,0,1,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,422.8298,105.513,648.3124,NA,NA,0,NA,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,183.3576,432.2268,330.7204,NA,635.2606,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,"FLAG",NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331459_L1167_1",NA,649.1422,0,NA,1,0,NA,1,0,NA,0,0,7,0,0,0,NA,0,NA,NA,0,161.1366,NA,524.2452,NA,696.1358,NA,NA,0,NA,0,0,NA,0,1,135.4843,0,0,0,0,0,0,191.0183,0,NA,NA,0,NA,NA,664.7255,140.8687,690.6113,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,"FLAG",NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331465_L1173_1",NA,NA,0,NA,0,1,295.7854,0,1,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,499.7409,403.1178,135.7645,701.3651,NA,NA,0,NA,0,1,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,0,204.7926,NA,NA,NA,685.9738,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331489_L1201_1",NA,NA,0,NA,0,0,NA,0,1,109.4897,0,0,0,0,0,0,120.4159,0,NA,NA,0,NA,NA,NA,88.8144,700.1371,NA,353.2864,0,NA,0,0,NA,0,1,73.5391,0,0,0,16,12,0,112.641,0,NA,NA,0,NA,369.432,279.4852,NA,682.4954,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331502_L1215_1",2939.4397,360.0415,0,NA,0,0,NA,0,1,109.2016,0,0,0,18,12,4,141.2869,0,NA,NA,0,NA,385.2402,362.4914,NA,693.4155,NA,357.2655,0,NA,0,0,NA,0,1,104.3552,0,0,0,0,0,5,144.281,0,NA,NA,0,219.7385,364.7931,361.5093,142.3025,684.7167,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331507_L1220_1",NA,NA,0,NA,0,1,226.8127,0,1,87.2067,0,0,0,0,0,6,65.8635,0,NA,NA,0,NA,NA,NA,NA,572.7722,3166.1955,404.176,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,0,123.3288,460.6539,366.7492,145.3994,689.8826,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331514_L1227_1",NA,535.5007,0,NA,0,0,NA,0,1,144.1249,0,8,6,17,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,676.4983,NA,553.7262,0,NA,0,0,NA,0,1,108.6646,0,0,0,0,10,0,NA,0,NA,NA,0,NA,NA,NA,216.3331,677.4024,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331532_L1248_1",3049.1883,377.128,0,NA,0,0,NA,0,1,110.1454,0,10,8,17,0,0,129.3136,0,NA,NA,0,NA,NA,NA,138.2932,667.869,3050.5606,392.2141,0,NA,0,0,NA,0,1,102.2155,0,8,8,16,14,4,97.4064,0,NA,NA,0,211.0924,484.4626,345.1377,137.7534,674.6733,"FLAG","FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,"FLAG",NA,NA,NA,"FLAG","FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331548_L1265_1",NA,NA,0,NA,0,1,254.3108,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,252.4639,701.0506,NA,NA,0,NA,0,0,NA,0,1,136.0588,0,8,7,18,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,690.3506,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331553_L1270_1",564.0226,NA,0,NA,1,0,NA,1,1,93.7443,0,9,8,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,716.1899,NA,516.3795,0,NA,0,1,135.8308,0,1,96.6075,0,9,8,0,0,0,129.244,0,NA,NA,0,NA,NA,NA,NA,706.5303,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331644_L1364_1",NA,NA,0,NA,0,0,NA,0,1,79.2023,0,9,6,18,12,5,126.0357,2,NA,NA,0,595.0899,NA,NA,NA,552.3993,NA,399.6864,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,550.6042,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331682_L1404_1",NA,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,2,254.5034,NA,0,466.0172,407.5929,340,97.6524,564.0319,NA,352.5503,0,NA,0,1,212.9037,0,1,91.3017,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,557.3545,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331693_L1416_1",NA,NA,0,NA,0,0,NA,0,1,153.1013,0,0,0,0,0,0,NA,0,NA,NA,0,NA,660.521,NA,309.8903,684.4209,NA,591.5966,0,NA,0,1,349.285,0,0,NA,0,0,0,0,0,0,NA,2,NA,NA,0,823.5144,NA,NA,NA,689.6376,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331712_L1438_1",NA,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,471.3767,384.0052,86.764,702.9225,NA,463.1705,0,NA,0,0,NA,0,1,124.0202,0,0,0,17,0,0,141.8908,2,287.2647,273,0,NA,NA,NA,NA,687.5304,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331726_L1452_1",NA,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,682.6302,NA,NA,680.2941,NA,505.1392,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,298.2247,NA,0,564.0319,475.4219,534.0506,NA,697.066,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331752_L1479_1",NA,NA,0,NA,0,1,265.9361,0,1,123.6932,0,9,8,17,11,5,144.1249,2,369.9257,347.301,0,593.4619,502.3545,NA,NA,695.9095,NA,545.6186,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,680.4234,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331854_L1581_1",NA,603.2811,0,NA,1,0,NA,1,1,127.122,0,0,0,0,0,0,NA,2,323.2337,NA,0,713.448,447.3209,549.749,NA,755.7566,NA,532.1104,0,NA,0,0,NA,0,1,132.2422,0,7,6,0,14,4,113.7717,0,NA,NA,0,NA,NA,NA,NA,730.3369,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331864_L1592_1",NA,509.0597,0,NA,0,0,NA,0,0,NA,0,10,9,18,0,5,114.0395,0,NA,NA,0,NA,NA,NA,NA,761.6101,4195.5596,477.4109,0,NA,0,0,NA,0,1,203.2142,0,8,6,18,11,5,164.7786,0,NA,NA,0,410.7749,596.1208,524.9762,104.9952,760.9888,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331871_L1600_1",NA,384.5844,0,NA,0,0,NA,0,1,98.0816,0,9,7,17,12,6,132.8157,2,279.4351,NA,0,539.7481,488.2131,NA,NA,756.9016,NA,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,2,NA,255.1549,0,528.0758,NA,NA,100.4988,755.145,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG","FLAG",NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331906_L1635C_1",NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,579.8345,472.6309,NA,658.4588,3959.1049,463.4018,0,NA,0,1,299.8133,0,1,141.5344,0,7,8,17,0,4,NA,2,308.9336,345.5083,0,601.6644,536.8054,464.7236,NA,668.3352,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331977_L1707_1",NA,324.3982,0,NA,1,0,NA,1,1,126.0357,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,648.5623,NA,299.1661,0,NA,0,0,NA,0,1,145.6468,0,0,0,0,0,6,87.8237,2,NA,NA,0,317.9717,315.1285,264.6979,114.826,640.3788,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V331989_L1719_1",NA,NA,0,NA,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,NA,NA,0,349.1246,NA,NA,NA,642.1472,NA,359.2758,0,NA,0,0,NA,0,1,100.6231,0,8,6,18,12,4,149.1878,2,208.9043,NA,0,NA,NA,NA,NA,640.0625,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332040_L1773_1",NA,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,5,NA,2,382.697,401.1596,0,646.0248,711.6832,396.6926,124.3101,700.2607,NA,395.285,0,NA,0,0,NA,0,1,79.925,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,646.1114,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332071_L1804_1",2682.9629,NA,0,NA,0,0,NA,0,1,NA,0,0,0,0,0,0,NA,2,293.0188,301.4963,0,395.8409,363.743,371.0795,94.8683,639.3661,NA,344.9945,1,104.3552,0,1,NA,0,1,NA,0,0,0,0,0,0,NA,2,311.899,304.245,0,393.0801,318.6926,382.8733,93.0484,645.1116,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332073_L1806_1",NA,435.5698,0,NA,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,357.7555,405.7105,114.6298,657.0616,NA,413.1257,0,NA,0,0,NA,0,1,107.7079,0,10,8,16,13,5,100.1299,0,NA,NA,0,163.6857,444.6684,455.1505,NA,648.368,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332082_L1815_1",NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,620.3225,NA,NA,NA,648.4443,NA,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,411.9624,NA,241.3462,654,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332087_L1820_1",NA,431.1514,0,NA,1,1,289.6135,0,1,156.3714,0,9,9,16,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,653.7645,NA,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,2,NA,NA,0,NA,500.132,634.8102,182.1318,655.332,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332124_L1858_1",NA,NA,0,NA,0,0,NA,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,334.5923,644.236,657.2184,270.1703,692.6933,NA,NA,0,NA,0,0,NA,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,648.3949,578.3425,571.4543,223.0336,698.57,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332244_L1982_1",NA,497.6711,0,NA,0,0,NA,0,1,100.5783,0,9,7,16,9,5,97.6729,0,NA,NA,0,148.822,NA,NA,NA,712.2837,NA,499.3083,0,NA,0,0,NA,0,1,99.1817,0,11,8,0,0,0,83.5703,0,NA,NA,0,NA,NA,NA,NA,702.1026,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332273_L2011_1",3304.4275,425.9588,0,NA,0,0,NA,0,0,NA,0,7,7,17,10,4,132.1363,0,NA,NA,0,157.4071,NA,488.3646,NA,723.6221,NA,409.3839,0,NA,0,0,NA,0,1,91.2414,0,7,7,0,0,0,133.9291,0,NA,NA,0,NA,NA,NA,NA,702.756,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332390_L2132_1",NA,310.419,1,289.6981,0,1,329.6862,0,1,175.391,0,0,0,0,0,6,139.169,2,315.6992,334.3486,0,477.9425,520.9472,431.5206,NA,714.5103,3640.7543,426.9698,1,252.2856,0,1,318.6926,0,1,188.9047,0,7,9,19,0,6,141.1276,2,391.658,339.4775,0,689.8956,442.0905,416.7733,120.9339,723.8957,NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332423_L2166_1",3570.61,411.543,0,NA,1,0,NA,1,1,82.5409,0,9,9,17,11,0,126.5701,2,274.3319,279.1451,0,720.0562,502.8916,468.2403,129.1395,700.6461,NA,444.1879,0,NA,0,0,NA,0,1,111.8034,0,0,0,0,0,0,NA,2,290.3033,290.2482,0,NA,NA,NA,NA,714.0028,NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332434_L2177_1",NA,484.1403,1,291.0155,0,1,381.8377,0,1,174.5423,0,0,0,0,11,6,141.1276,2,413.4562,NA,0,805.4316,610.6161,604.6693,NA,720.7559,NA,484.9822,0,NA,1,1,349.4682,0,1,156,0,0,9,0,12,0,128.2498,2,427.3266,NA,0,856.0841,646.5787,606.419,213.4666,724.5412,NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332479_L2222_1",NA,554.5656,1,321.9938,0,1,323.2089,0,1,204.9,0,10,9,18,0,4,177.6288,2,503.4918,512.0156,0,887.0986,720.2777,704.1023,261.5645,720.8994,NA,NA,1,342.415,0,1,NA,0,1,NA,0,0,0,0,0,0,NA,2,NA,NA,0,611.1105,538.1004,704.5907,232.0345,720.9438,NA,NA,"FLAG","FLAG","FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG",NA,NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V332516_L2259_1",NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,465,NA,0,NA,NA,NA,NA,716.6484,NA,559.7672,0,NA,0,1,411.3004,0,1,211.2061,0,0,0,19,0,5,204.7828,2,444.018,NA,0,804.6366,NA,NA,NA,720.8994,NA,NA,"FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG","FLAG","FLAG","FLAG","FLAG","FLAG",NA,"FLAG","FLAG",NA,"FLAG",NA,NA,NA,NA,"FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
