"fish_id","n","ID","part_type","bin","merged","X","SL","CAV","MDS1","DS1","MDS1NA","MDS2","DS2","MDS2NA","MDS3","DS3","MDS3NA","MDF","MAF","MCV","MAV","MPT","LPT","MPSP","PSP.L","PSP.R","MPSPNA","TPG","ECT","CLE","PMX","Scale_10mm","PGNA","CSTRAT","ISTRAT","YEAR","INT"
"V330708",408,"V330708_L367_1_C.jpg","merged","L0367",TRUE,408,NA,451.9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.6468,0,NA,NA,0,139.7176,324.5689,379.4377,NA,675.0267,NA,347.6,439.65,14378.621,14500
"V330710",411,"V330710_L369_1_P.jpg","merged","L0369",TRUE,411,NA,545.6771,0,0,0,0,0,0,0,0,0,0,0,0,0,5,129.1395,0,NA,NA,0,168.1339,NA,593.1281,NA,639.1408,NA,340.8,446.45,14598.825,14750
"V330711",412,"V330711_L370_1_C.jpg","merged","L0370",TRUE,412,2844.0016,345.6337,0,0,0,0,0,0,0,0,0,9,7,18,13,4,81.0555,0,NA,NA,0,141.2869,NA,NA,84.8528,712.8268,NA,351.4,435.85,14255.566,14500
"V330713",415,"V330713_L371B_2_C.jpg","merged","L0371B",TRUE,415.5,2616.1651,315.4228,0,0,0,0,0,0,0,0,1,9,8,0,0,4,70.8802,0,NA,NA,0,212,258.1472,211.5467,81.5083,715.6494,0,NA,NA,NA,NA
"V330714",417,"V330714_L371C_1_P.jpg","merged","L0371C",TRUE,417,3596.5606,NA,0,0,0,1,235.3211,0,1,137.7534,0,0,0,0,0,5,107.7033,0,NA,NA,0,284.4785,341.9708,386.2642,NA,764.8477,NA,NA,NA,NA,NA
"V330716",419,"V330716_L371E_1_P.jpg","merged","L0371E",TRUE,419,2725.4937,NA,0,0,0,0,0,0,0,NA,1,9,6,0,0,0,NA,0,NA,NA,0,129.5222,232.2434,228.0197,64.1327,690.6844,NA,NA,NA,NA,NA
"V330717",420,"V330717_L372_1_P.jpg","merged","L0372",TRUE,420,NA,354.4214,0,0,0,1,196.1046,0,1,119.4362,0,10,6,17,10,4,100.8464,0,NA,NA,0,NA,NA,NA,NA,685.5903,0,345.9,441.35,14433.672,14500
"V330720",425,"V330720_L375_1_P.jpg","merged","L0375",TRUE,425,NA,NA,0,0,0,1,203.7351,0,1,112.0089,0,0,0,0,0,NA,NA,0,NA,NA,0,162.2498,NA,NA,NA,689.8956,NA,335.6,451.65,14767.216,15000
"V330723",430,"V330723_L378_2_P.jpg","merged","L0378",TRUE,430,2776.0555,357.8134,0,0,0,0,0,0,1,111,0,7,7,17,12,4,114.9826,0,NA,NA,0,NA,384.7493,308.4753,89.8999,713.2244,0,339.9,447.35,14627.969,14750
"V330725",433,"V330725_L382_1_P.jpg","merged","L0382",TRUE,433,NA,NA,0,0,0,0,0,0,1,110.1454,0,0,0,0,0,NA,129.244,0,NA,NA,0,110.1454,NA,356.8487,NA,678.9551,NA,114.55,672.7,21925.456,22000
"V330726",434,"V330726_L383_1_C.jpg","merged","L0383",TRUE,434,NA,349.6672,0,0,0,0,0,0,1,95.5196,0,6,7,17,12,4,106,0,NA,NA,0,NA,NA,NA,NA,672.5058,0,115.35,671.9,21899.55,22000
"V330727",435,"V330727_L384_1_P.jpg","merged","L0384",TRUE,435,1372.1181,179.5229,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64.2806,0,NA,NA,0,NA,123.6932,158.8081,40.7922,703.8466,0,329.3,457.95,14971.228,15000
"V330728",436,"V330728_L385_1_P.jpg","merged","L0385",TRUE,436,4897.575,573.0738,0,0,0,0,0,0,1,93.3809,0,0,0,17,10,3,205.2511,0,NA,NA,0,161.79,471.1857,NA,121.6553,764.9209,NA,116.65,670.6,21857.452,22000
"V330729",437,"V330729_L386_1_P.jpg","merged","L0386",TRUE,437.5,5424.7905,598.0324,0,0,0,0,0,0,1,88.3091,0,0,0,0,0,4,134.7665,0,NA,NA,0,NA,NA,NA,NA,726.6505,0,334.1,453.15,14815.79,15000
"V330730",439,"V330730_L387_1_P.jpg","merged","L0387",TRUE,439,NA,447.1834,0,0,0,0,0,0,1,103.0922,0,0,0,17,0,4,86.3713,0,NA,NA,0,NA,208.9593,312,NA,664.8699,0,415.55,371.7,12178.203,12250
"V330732",442,"V330732_L389_1_P.jpg","merged","L0389",TRUE,442,NA,384.6004,0,0,0,0,0,0,0,0,0,0,0,17,0,4,102.0441,0,NA,NA,0,NA,347.6119,338.4021,NA,713.2812,0,334.3,452.95,14809.314,15000
"V330733",443,"V330733_L390_1_C.jpg","merged","L0390",TRUE,443,NA,442.2212,0,0,0,0,0,0,1,99.3177,0,0,0,0,14,5,109.0367,0,NA,NA,0,NA,502.5873,465.2419,NA,676.3786,0,115.45,671.8,21896.312,22000
"V330736",448,"V330736_L393_1_P.jpg","merged","L0393",TRUE,448,3352.7016,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125.028,0,NA,NA,0,NA,464.4308,336.8798,167.0928,701.5412,0,334.7,452.55,14796.361,15000
"V330737",450,"V330737_L394_1_P.jpg","merged","L0394",TRUE,450,NA,NA,0,0,0,1,164.2346,0,1,82.9759,0,0,0,0,0,NA,NA,0,NA,NA,0,152.0855,394.2005,NA,NA,713.4325,NA,272.75,514.5,16802.481,17000
"V330738",451,"V330738_L395_1_P.jpg","merged","L0395",TRUE,451,NA,442.324,0,0,0,0,0,0,1,138.9748,0,0,0,0,0,5,108.3744,0,NA,NA,0,NA,398.7292,NA,147.5805,718.5798,0,107.55,679.7,22152.137,22250
"V330739",452,"V330739_L396_1_P.jpg","merged","L0396",TRUE,452.5,4795.3311,754.9946,0,0,0,0,0,0,1,77.89735,0,0,0,0,0,3,214.4015,0,NA,NA,0,313.5602,718.6209,NA,NA,742.6332,0,113.55,673.7,21957.839,22000
"V330743",458,"V330743_L400_1_C.jpg","merged","L0400",TRUE,458,NA,516.2946,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,477.6411,479.5216,131.5903,672.0603,0,97.45,689.8,22479.204,22500
"V330744",459,"V330744_L401_1_P.jpg","merged","L0401",TRUE,459,NA,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,4,128.1601,0,NA,NA,0,149.0369,442.0905,NA,NA,674.6332,NA,96.85,690.4,22498.634,22500
"V330748",466,"V330748_L405_1_P.jpg","merged","L0405",TRUE,466,2597.3158,333.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,88.2043,710.3478,0,100.55,686.7,22378.817,22500
"V330750",469,"V330750_L407_1_P.jpg","merged","L0407",TRUE,469,NA,529.8653,0,0,0,1,332.9625,0,1,140.0571,0,0,0,0,0,NA,NA,1,369.7567,NA,0,591.4863,471.3385,NA,NA,712.4044,NA,348.5,438.75,14349.476,14500
"V330754",475,"V330754_L411_1_P.jpg","merged","L0411",TRUE,475,3313.5879,399.6808,0,0,0,1,268.412,1,1,NA,0,9,8,17,12,5,75.9539,0,NA,NA,0,NA,294.0918,NA,92.4175,711.0253,0,350.7,436.55,14278.234,14500
"V330756",479,"V330756_L413_2_C.jpg","merged","L0413",TRUE,479.5,2558.2965,NA,0,0,0,0,0,0,1,77.12975,0,0,0,0,0,5,NA,0,NA,NA,0,NA,NA,NA,NA,585.0615,0,NA,NA,NA,NA
"V330758",483,"V330758_L415_1_C.jpg","merged","L0415",TRUE,483.5,2754.4612,335.518,0,0,0,0,0,0,1,58.92755,0,0,0,0,0,4,119.1449,0,NA,NA,0,NA,348.7221,274.9288,89.4923,709.6004,0,101.25,686,22356.149,22500
"V330760",487,"V330760_L417_1_C.jpg","merged","L0417",TRUE,487,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,82.6075,309.477,291.3417,98.4886,691.575,NA,119.35,667.9,21770.018,22000
"V330761",488,"V330761_L418_1_C.jpg","merged","L0418",TRUE,488,NA,NA,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,357.315,277.0415,NA,696.3232,0,336.3,450.95,14744.548,14750
"V330762",489,"V330762_L419_1_P.jpg","merged","L0419",TRUE,489,2773.326,355.0324,0,0,0,1,212.132,0,1,93.0484,0,0,0,18,12,5,70.0357,0,NA,NA,0,126.1428,321.6862,364.1881,74.0945,699.1223,NA,348.8,438.45,14339.762,14500
"V330763",490,"V330763_L421_2_P.jpg","merged","L0421",TRUE,490,2647.8489,338.182,0,0,0,0,0,0,1,76.4199,0,0,0,0,0,4,46.6476,1,NA,NA,0,NA,366.1912,300,76.4199,713.9524,0,NA,NA,NA,NA
"V330767",498,"V330767_L425_1_P.jpg","merged","L0425",TRUE,498,NA,515.2776,0,0,0,1,179.6441,0,1,113.2784,0,0,0,0,0,5,136.2351,0,NA,NA,0,NA,325.2076,NA,100.08,726.3718,0,339.4,447.85,14644.161,14750
"V330769",499,"V330769_L427_1_P.jpg","merged","L0427",TRUE,499,NA,361.9064,0,0,0,0,0,0,1,123.5476,0,7,7,18,11,NA,102.1763,0,NA,NA,0,172.154,NA,NA,NA,724.9828,NA,347.4,439.85,14385.098,14500
"V330772",503,"V330772_L430_1_C.jpg","merged","L0430",TRUE,503.5,NA,630.4872,0,0,0,0,0,0,1,67.2012,0,0,0,0,0,5,212.6405,0,NA,NA,0,262.4805,697.1485,441.5427,164.4384,695.7356,0,374.95,412.3,13492.949,13500
"V330773",505,"V330773_L431_1_P.jpg","merged","L0431",TRUE,505,4294.415,553.8231,0,0,0,0,0,0,0,NA,1,0,0,17,0,3,204.6265,0,NA,NA,0,NA,629.5395,527.4694,NA,704.409,0,91.45,695.8,22673.501,22750
"V330774",506,"V330774_L432_1_C.jpg","merged","L0432",TRUE,506,NA,NA,0,0,0,0,0,0,1,91.0934,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,713.2244,0,299.05,488.2,15950.811,16000
"V330775",507,"V330775_L433_1_P.jpg","merged","L0433",TRUE,507,2124.0603,323.0834,0,0,0,0,0,0,1,72.0278,0,8,8,0,0,5,74.108,0,NA,NA,0,NA,279.4852,220.9253,76.0263,720.436,0,368.75,418.5,13693.723,13750
"V330777",511,"V330777_L436_1_P.jpg","merged","L0436",TRUE,511,NA,464.0168,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,0,188.4038,NA,NA,NA,723.685,0,342.2,445.05,14553.489,14750
"V330781",516,"V330781_L442_1_P.jpg","merged","L0442",TRUE,516,NA,276.9765,0,0,0,0,0,0,1,68.4105,0,0,0,18,0,3,125.3555,0,NA,NA,0,NA,205.8665,276.2119,NA,701.41,0,95.55,691.7,22540.732,22750
"V330782",517,"V330782_L443_1_P.jpg","merged","L0443",TRUE,517,2651.0614,413.8393,0,0,0,0,0,0,1,95.6713,0,0,0,0,0,5,101.8676,0,NA,NA,0,96.0469,243.6658,NA,98.6813,695.3402,NA,419.35,367.9,12055.148,12250
"V330783",518,"V330783_L444_1_C.jpg","merged","L0444",TRUE,518,3759.1905,455.5758,1,202.4253,0,1,312,0,1,126.4911,0,0,0,0,0,6,176.7258,2,324.6167,NA,0,628.4584,472.1525,409.8975,159.3989,701.3815,NA,373.55,413.7,13538.285,13750
"V330784",519,"V330784_L445_1_P.jpg","merged","L0445",TRUE,519,3474.1049,409.4358,0,0,0,0,0,0,1,100.5783,0,10,7,17,14,6,168.6683,0,NA,NA,0,117.652,459.4801,316.0269,133.2216,714.8629,NA,92.95,694.3,22624.927,22750
"V330785",520,"V330785_L446_1_C.jpg","merged","L0446",TRUE,520,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,153.9351,NA,0,NA,NA,NA,NA,713.5405,NA,332.1,455.15,14880.556,15000
"V330787",523,"V330787_L448_1_P.jpg","merged","L0448",TRUE,523,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,238.73,555.0063,740.0108,186.3867,707.9237,NA,374.45,412.8,13509.14,13750
"V330790",527,"V330790_L451_1_P.jpg","merged","L0451",TRUE,527,2510.2329,316.4965,0,0,0,0,0,0,1,115.8016,0,0,0,0,0,4,123.9113,0,NA,NA,0,216.7487,NA,252.2856,46.9574,720.3811,NA,419.05,368.2,12064.863,12250
"V330791",528,"V330791_L452_1_P.jpg","merged","L0452",TRUE,528,4053.5476,500.0778,0,0,0,0,0,0,1,113.2784,0,9,8,17,13,NA,NA,0,NA,NA,0,NA,467.0418,NA,126.4911,730.3369,0,94.55,692.7,22573.114,22750
"V330794",533,"V330794_L455_1_P.jpg","merged","L0455",TRUE,533,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,519.0299,414.4008,NA,714.658,0,368.85,418.4,13690.484,13750
"V330795",534,"V330795_L456_1_P.jpg","merged","L0456",TRUE,534,NA,350.4052,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61.8466,0,NA,NA,0,NA,NA,NA,NA,721.0617,0,369.25,418,13677.531,13750
"V330798",537,"V330798_L459_1_C.jpg","merged","L0459",TRUE,537,2700.8082,324.473,0,0,0,0,0,0,1,109.2016,0,4,4,0,0,4,123.6932,0,NA,NA,0,110.0227,399,NA,69.7782,714.4347,NA,419.25,368,12058.386,12250
"V330800",538,"V330800_L461_1_P.jpg","merged","L0461",TRUE,538,NA,432.0865,0,0,0,1,324.1728,0,1,125.2198,0,0,0,17,11,4,128.2498,2,314.5791,NA,0,440,357.9721,NA,NA,712.4044,NA,418.25,369,12090.769,12250
"V330801",539,"V330801_L462_1_C.jpg","merged","L0462",TRUE,539,3455.3067,459.9697,1,205.9757,0,1,305.9412,0,1,162.0278,0,0,0,17,10,5,130.6981,2,357.6926,363.1859,0,665.0331,487.2946,290.0241,77.1298,714.0567,NA,351.3,435.95,14258.804,14500
"V330802",540,"V330802_L463_1_C.jpg","merged","L0463",TRUE,540,4447.3311,500.525,0,0,0,0,0,0,1,117.6435,0,9,6,0,0,4,248.2902,0,NA,NA,0,220,NA,401.1384,NA,742.7624,NA,351.6,435.65,14249.089,14250
"V330804",541,"V330804_L465_1_C.jpg","merged","L0465",TRUE,541,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,160.1125,NA,NA,NA,723.5136,NA,351.2,436.05,14262.043,14500
"V330805",542,"V330805_L466_1_P.jpg","merged","L0466",TRUE,542,2856.46,358.6023,0,0,0,0,0,0,1,105,0,8,0,17,8,4,97.1648,0,NA,NA,0,55.3173,369.4388,319.2006,116.4989,713.2181,NA,351.2,436.05,14262.043,14500
"V330806",543,"V330806_L467_2_P.jpg","merged","L0467",TRUE,543,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,351.141,156,613.2928,0,NA,NA,NA,NA
"V330807",544,"V330807_L469_2_P.jpg","merged","L0469",TRUE,544,NA,456.9448,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,247.6954,NA,0,479.6718,435.7442,NA,NA,619.2657,NA,415.25,372,12187.918,12250
"V330808",545,"V330808_L470_1_C.jpg","merged","L0470",TRUE,545,NA,471.0809,0,0,0,0,0,0,1,129.3136,0,7,8,15,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,610.7782,0,378.45,408.8,13379.609,13500
"V330809",546,"V330809_L471_2_C.jpg","merged","L0471",TRUE,546,2654.4212,314.4085,0,0,0,0,0,0,1,75.8947,0,9,0,13,0,4,86.3481,0,NA,NA,0,136.8211,293.3939,NA,161.2452,612.1046,NA,NA,NA,NA,NA
"V330810",547,"V330810_L472_1_P.jpg","merged","L0472",TRUE,547,NA,356.3799,1,85.3815,0,1,217.5983,0,1,NA,0,0,0,0,0,5,103.9663,0,NA,NA,0,219.7385,434.8241,330.1772,77.4209,619.2003,NA,353.2,434.05,14197.277,14250
"V330811",548,"V330811_L473_1_P.jpg","merged","L0473",TRUE,548,3338.6779,423.0787,1,161.5549,0,1,304.5406,0,1,124.7798,0,0,0,17,9,5,126,0,NA,NA,0,61.7738,399.2819,325.3998,77.8845,684.4209,NA,353.9,433.35,14174.609,14250
"V330814",551,"V330814_L476_1_P.jpg","merged","L0476",TRUE,551,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,733.6593,0,353,434.25,14203.753,14250
"V330815",552,"V330815_L477_1_P.jpg","merged","L0477",TRUE,552,NA,372.8345,0,0,0,0,0,0,1,102.2155,0,0,0,17,0,5,112.641,0,NA,NA,0,180.1888,205.4069,NA,120,708.9937,NA,421.75,365.5,11977.429,12000
"V330817",556,"V330817_L479_1_P.jpg","merged","L0479",TRUE,556,NA,210.0082,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,179.7776,206.6301,NA,699.9714,0,488.8,298.45,9806.155,10000
"V330819",559,"V330819_L481_1_C.jpg","merged","L0481",TRUE,559,NA,NA,0,0,0,1,120.4159,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,147.5263,482.336,349.0902,130.384,720.025,NA,375.15,412.1,13486.472,13500
"V330820",560,"V330820_L482_1_P.jpg","merged","L0482",TRUE,560,NA,345.617,0,NA,1,0,NA,1,1,121.8236,0,0,0,0,0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,705.0574,0,455.45,331.8,10886.125,11000
"V330821",561,"V330821_L483_1_P.jpg","merged","L0483",TRUE,561,1522.0473,177.6652,0,0,0,0,0,0,1,59.4643,0,0,0,0,0,NA,NA,2,79.712,75.8024,0,NA,113.0044,129.2749,35.4401,704.0256,NA,489.7,297.55,9777.011,10000
"V330822",562,"V330822_L484_1_P.jpg","merged","L0484",TRUE,562,2907.6331,386.2156,0,0,0,0,0,0,0,0,0,0,0,17,13,5,87.8237,0,NA,NA,0,NA,NA,295.7854,66.6108,709.733,0,354.1,433.15,14168.132,14250
"V330824",563,"V330824_L487_1_P.jpg","merged","L0487",TRUE,563,3960.0727,459.4326,0,0,0,0,0,0,1,156.205,0,6,7,17,10,4,100.08,0,NA,NA,0,216.5179,425.0176,494.2226,117.0982,704,NA,351.8,435.45,14242.613,14250
"V330825",564,"V330825_L488_1_P.jpg","merged","L0488",TRUE,564,NA,499.6451,0,0,0,0,0,0,1,105.6835,0,0,0,0,0,NA,NA,0,NA,NA,0,173.8189,284.7631,431.4267,147.1224,652.6638,NA,353.7,433.55,14181.085,14250
"V330826",566,"V330826_L489_1_P.jpg","merged","L0489",TRUE,566,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,120.9339,394.5884,382.038,80.7775,651.2281,0,353.8,433.45,14177.847,14250
"V330830",571,"V330830_L493_1_P.jpg","merged","L0493",TRUE,571,4044.5219,493.0041,0,0,0,1,196.5401,0,1,128.1601,0,9,8,17,12,5,143.5618,2,385.2402,NA,0,719.6124,622.5343,442.5076,161.1366,696.685,NA,495.7,291.55,9582.713,9750
"V330831",572,"V330831_L494_1_P.jpg","merged","L0494",TRUE,572.5,2020.7761,289.1636,0,0,0,0,0,0,1,40.4969,0,0,0,16,10,6,90.0222,2,181.3395,255.7655,0,263.712,294.727,277.5104,NA,700.5484,NA,492.7,294.55,9679.862,9750
"V330832",574,"V330832_L495_1_P.jpg","merged","L0495",TRUE,574,3216,NA,0,0,0,0,0,0,1,132.4424,0,0,0,0,0,NA,NA,0,NA,NA,0,125.3196,429.2622,370.8854,71.1196,726.4709,NA,356.2,431.05,14100.128,14250
"V330834",575,"V330834_L497_1_P.jpg","merged","L0497",TRUE,575,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,315.7847,310.1048,1,369.4388,NA,NA,NA,721.1304,NA,453.65,333.6,10944.414,11000
"V330835",576,"V330835_L499_1_P.jpg","merged","L0499",TRUE,576,NA,370.6542,0,0,0,0,0,0,1,108.706,0,0,0,0,0,4,77.8267,0,NA,NA,0,148.553,NA,NA,NA,720.2125,NA,359.4,427.85,13996.503,14000
"V330837",579,"V330837_L501_1_P.jpg","merged","L0501",TRUE,579,4296.8733,546.0853,1,221.3052,0,1,341.3151,0,1,155.6406,0,8,6,16,12,5,164,2,482.394,NA,0,608.3289,639.3246,NA,NA,689.4055,NA,555.5,231.75,7646.216,7750
"V330838",580,"V330838_L503_1_C.jpg","merged","L0503",TRUE,580,2356.0008,277.5314,1,101.9804,0,1,204.3135,0,1,137.3608,0,9,0,17,13,4,98,2,118.9622,NA,0,212.5653,184.0109,259.0598,64.56,702.4101,NA,558.7,228.55,7542.591,7750
"V330839",581,"V330839_L504_1_P.jpg","merged","L0504",TRUE,581,4085.8402,534.9813,1,128.8099,0,1,316.2278,0,1,118.4567,0,8,7,17,8,4,54.4059,2,419.142,422.1848,0,748.1711,520.0154,626.1757,146.697,725.5894,NA,561,226.25,7468.11,7500
"V330841",584,"V330841_L506_1_P.jpg","merged","L0506",TRUE,584,3937.9385,451.546,1,197.3423,0,1,291.2044,0,1,126.3012,0,0,0,0,0,NA,147.5127,2,376.0851,354.3558,1,423.7924,NA,NA,123.4828,713.7619,NA,560,227.25,7500.493,7750
"V330842",585,"V330842_L507_1_P.jpg","merged","L0507",TRUE,585.5,NA,414.0006,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,2,376.5581,329.5148,0,416.9412,296.3309,NA,NA,716.8626,NA,373.05,414.2,13554.476,13750
"V330845",588,"V330845_L512_1_P.jpg","merged","L0512",TRUE,588,4691.7613,589.2709,0,0,0,0,0,0,1,135.8823,0,0,0,16,0,4,141.4214,0,NA,NA,0,247.3863,700.1828,NA,144.4991,696.9304,NA,NA,NA,NA,NA
"V330846",589,"V330846_L513_1_P.jpg","merged","L0513",TRUE,589,NA,441.2021,0,NA,1,1,280.0464,1,1,NA,0,0,0,0,0,NA,NA,2,282.1436,425.6724,1,447.7544,NA,NA,NA,690.8668,NA,562.9,224.35,7406.582,7500
"V330847",590,"V330847_L514_1_P.jpg","merged","L0514",TRUE,590,4066.194,464.9618,0,0,0,1,308.4153,0,1,NA,0,0,0,15,0,7,141.4214,0,NA,NA,0,164.4384,519.4613,520.3384,225.282,715.2398,NA,359.3,427.95,13999.741,14000
"V330849",593,"V330849_L516_1_P.jpg","merged","L0516",TRUE,593,4552.6186,545.0087,0,0,0,0,0,0,1,128.0625,0,0,0,17,12,6,185.5586,2,378.164,NA,0,701.3131,580.6755,NA,NA,692.0462,NA,460.25,327,10730.687,10750
"V330850",594,"V330850_L517_1_P.jpg","merged","L0517",TRUE,594,NA,358.2041,0,0,0,1,223.7856,0,1,116.5161,0,0,0,0,0,5,79.2465,0,NA,NA,0,102.1567,291.8219,352.142,107.2007,707.2765,NA,371.05,416.2,13619.242,13750
"V330851",595,"V330851_L518_1_C.jpg","merged","L0518",TRUE,595,2224.9101,282.5295,0,0,0,1,183.8831,0,1,79.8812,0,0,0,0,0,4,78,0,NA,NA,0,NA,155.9134,NA,78,715.6682,0,363.05,424.2,13878.305,14000
"V330852",596,"V330852_L519_1_P.jpg","merged","L0519",TRUE,596,2859.063,400.9942,0,0,0,0,0,0,0,0,0,0,0,0,0,4,113.7167,0,NA,NA,0,137.437,357.3035,259.4524,60,713.1225,NA,414.2,373.05,12221.92,12250
"V330853",598,"V330853_L520_1_P.jpg","merged","L0520",TRUE,598,NA,635.6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,193.982,720.5061,0,459.35,327.9,10759.832,11000
"V330856",601,"V330856_L524_1_C.jpg","merged","L0524",TRUE,601.5,NA,330.77,0,0,0,0,0,0,1,46.5242,0,10,7,17,0,4,97.6729,0,NA,NA,0,NA,NA,300,63.5689,693.6296,0,359.3,427.95,13999.741,14000
"V330857",603,"V330857_L525_1_P.jpg","merged","L0525",TRUE,603.5,5192.4549,653.367,1,63.0714,0,0,0,1,1,63.0892,0,9,9,17,12,5,149.94,1,NA,NA,0,498.1446,NA,NA,185.7337,686.8624,0,437.7,349.55,11460.922,11500
"V330858",605,"V330858_L526_1_P.jpg","merged","L0526",TRUE,605,NA,630.9122,1,418.5499,0,1,371.5696,0,1,NA,0,0,0,19,0,5,149.4523,2,403.5839,NA,0,778.9326,629.8317,477.6275,NA,692.104,NA,564.2,223.05,7364.485,7500
"V330859",606,"V330859_L527_2_C.jpg","merged","L0527",TRUE,606,NA,NA,1,175.4537,0,1,264.3936,0,1,NA,0,0,0,0,0,NA,NA,2,370.362,NA,0,NA,NA,529.8302,140.4564,624.3204,NA,NA,NA,NA,NA
"V330861",609,"V330861_L529_2_P.jpg","merged","L0529",TRUE,609,NA,544.0245,0,0,0,1,255,0,1,118.2244,0,0,0,0,0,4,135.8308,2,408.3748,NA,0,654.8664,594.2727,519.9788,182.7786,699.354,NA,460.55,326.7,10720.972,10750
"V330862",610,"V330862_L530_2_P.jpg","merged","L0530",TRUE,610,NA,455.5958,1,NA,0,1,317.7877,0,1,168.2409,0,9,9,0,0,5,174.9286,2,340.8005,NA,0,NA,NA,NA,NA,714.6363,NA,563.8,223.45,7377.438,7500
"V330863",612,"V330863_L531_1_P.jpg","merged","L0531",TRUE,612,NA,644.7387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,768.7613,548.549,474.6641,NA,708.4067,0,460.55,326.7,10720.972,10750
"V330867",616,"V330867_L535_1_P.jpg","merged","L0535",TRUE,616,NA,374.5315,0,0,0,0,0,0,1,99.7246,0,8,8,17,11,5,125.3555,0,NA,NA,0,81.2219,NA,NA,NA,715.9448,NA,359.7,427.55,13986.788,14000
"V330868",617,"V330868_L536_1_P.jpg","merged","L0536",TRUE,617,3231.6364,398.0843,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,311.2636,344.5693,93.9149,705.0255,0,570.1,217.15,7173.425,7250
"V330869",618,"V330869_L537_1_P.jpg","merged","L0537",TRUE,618,3906.2391,518.2765,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,NA,2,284.4503,NA,0,452.2831,472.4235,346.2254,80.0999,701.5412,NA,528.8,258.45,8510.839,8750
"V330871",622,"V330871_L539_1_P.jpg","merged","L0539",TRUE,622,NA,483.9923,0,0,0,0,0,0,1,89.8999,0,0,0,0,0,5,143.1223,2,282.3349,241.2343,0,627.1722,392.7595,NA,NA,696.3232,NA,460.55,326.7,10720.972,10750
"V330872",624,"V330872_L540_1_P.jpg","merged","L0540",TRUE,624.5,NA,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,0,179.9778,390.1282,379.6841,73.2393,736.2853,0,356,431.25,14106.605,14250
"V330873",626,"V330873_L541_1_P.jpg","merged","L0541",TRUE,626,NA,396.0942,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,135.8308,NA,300.9585,NA,705.4849,NA,357.8,429.45,14048.316,14250
"V330875",627,"V330875_L543_1_C.jpg","merged","L0543",TRUE,627.5,NA,NA,0,0,0,0,0,0,1,49.64875,0,0,0,0,0,0,83.1865,0,NA,NA,0,NA,419.5474,NA,NA,714.1008,0,353,434.25,14203.753,14250
"V330878",631,"V330878_L546_1_C.jpg","merged","L0546",TRUE,631.5,NA,552.0567,0,0,0,0,0,0,1,57.2713,0,10,8,17,0,4,128.9961,0,NA,NA,0,213.8036,331.8795,363.8901,NA,717.016,0,360.6,426.65,13957.643,14000
"V330880",634,"V330880_L548_1_P.jpg","merged","L0548",TRUE,634,4381.1158,NA,0,0,0,0,0,0,1,136.2351,0,0,0,0,0,5,0,1,NA,NA,0,206.9589,612.4573,461.0423,189.6523,688,NA,379.75,407.5,13337.511,13500
