"","fish_id","n","ID","part_type","bin","merged","SL","CAV","MDS1","DS1","MDS1NA","MDS2","DS2","MDS2NA","MDS3","DS3","MDS3NA","MDF","MAF","MCV","MAV","MPT","LPT","MPSP","PSP.L","PSP.R","MPSPNA","TPG","ECT","CLE","PMX","Scale_10mm"
"2013","V333220",3013,"V333220_L3079_1_P.jpg","merged","L3079",TRUE,5073.1261,577.3791,0,0,0,0,0,0,1,105.9056,0,0,0,0,0,4,124,0,NA,NA,0,NA,572.8944,NA,266.8333,636.4527
"2014","V333236",3014,"V333236_L3095_1_P.jpg","merged","L3095",TRUE,4500.7182,525.3416,1,308.1039,0,1,474.721,0,1,155.5892,0,8,9,18,0,6,128.5613,2,NA,516.1085,0,621.7524,NA,NA,190.8298,664.5901
"2015","V333274",3015,"V333274_L3133_1_P.jpg","merged","L3133",TRUE,5409.9227,622.6257,1,314.8142,0,1,419.3567,0,1,212.0472,0,12,9,19,0,5,187.542,2,516.732,602.0664,0,1112.6563,757.9261,922.6158,285.2367,671.6785
"2016","V333282",3016,"V333282_L3141_1_C.jpg","merged","L3141",TRUE,NA,457.648,0,0,0,0,0,0,1,93.9149,0,0,0,0,14,6,102,0,NA,NA,0,NA,416.7733,531.6014,109.4897,687.0066
"2017","V333319",3017,"V333319_L3178_1_P.jpg","merged","L3178",TRUE,NA,635.2698,0,0,0,1,252.2856,0,1,101.9804,0,0,0,16,15,5,100.7174,0,NA,NA,0,219.2715,838.284,664.3613,NA,705.056
"2018","V333323",3018,"V333323_L3182_1_P.jpg","merged","L3182",TRUE,3703.7172,442.7259,0,0,0,0,0,0,1,37.9473,0,8,8,16,12,5,123.9113,0,NA,NA,0,162.0278,369.0122,539.5415,NA,642.5675
"2019","V333329",3019,"V333329_L3189_1_P.jpg","merged","L3189",TRUE,4277.2178,558.2237,0,0,0,0,0,0,1,74.7262,0,8,8,18,13,4,161.2452,0,NA,NA,0,128.9961,622.254,NA,212.0377,644.1118
"2020","V333346",3020,"V333346_L3206_1_P.jpg","merged","L3206",TRUE,NA,NA,0,0,0,0,0,0,1,42.2404,0,0,0,0,0,5,123.3288,0,NA,NA,0,NA,NA,531.686,184.1765,678.6634
"2021","V333347",3022,"V333347_L3207_1_P.jpg","merged","L3207",TRUE,4088.8062,515.0714,0,0,0,0,0,0,1,50.59645,0,0,0,0,0,5,100.3195,0,NA,NA,0,NA,NA,NA,122.1147,737.9214
"2022","V333349",3024,"V333349_L3209_1_P.jpg","merged","L3209",TRUE,4320.0741,NA,0,0,0,0,0,0,1,101.9804,0,0,0,0,0,5,92.7793,0,NA,NA,0,NA,683.3447,597.9298,180.1777,736.2717
"2023","V333350",3025,"V333350_L3210_1_P.jpg","merged","L3210",TRUE,3776.0191,461.6171,0,0,0,0,0,0,0,0,0,0,0,17,11,3,148.8624,0,NA,NA,0,NA,374.4222,529.6036,92.3472,751.4253
"2024","V333351",3026,"V333351_L3211_1_P.jpg","merged","L3211",TRUE,3399.3905,428.0596,0,0,0,0,0,0,1,83.4086,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,452.6422,520.4633,124.8879,748.7269
"2025","V333352",3027,"V333352_L3212_1_P.jpg","merged","L3212",TRUE,4339.9834,545.7947,0,0,0,0,0,0,1,89.4427,0,9,6,15,13,7,92,0,NA,NA,0,NA,585.3683,451.7876,145.3823,733.8774
"2026","V333353",3028,"V333353_L3213_1_P.jpg","merged","L3213",TRUE,NA,401.1132,0,0,0,0,0,0,1,81.8841,0,10,0,0,13,6,107.0794,0,NA,NA,0,213.1901,223.5554,457.1925,112.9292,729.8637
"2027","V333354",3029,"V333354_L3214_1_P.jpg","merged","L3214",TRUE,NA,NA,0,0,0,0,0,0,1,76.3675,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,434.2027,344.8956,NA,638.2037
"2028","V333375",3030,"V333375_L3216_1_P.jpg","merged","L3216",TRUE,NA,480.597,0,0,0,0,0,0,1,92.3472,0,0,0,17,0,NA,104.9952,0,NA,NA,0,NA,NA,NA,NA,738.0027
"2029","V333376",3031,"V333376_L3217_1_P.jpg","merged","L3217",TRUE,2251.102,NA,0,0,0,1,205.4556,0,1,77.8203,0,9,10,19,0,5,87.8635,0,NA,NA,0,70.7107,311.7435,300.8056,82.801,753.1959
"2030","V333377",3032,"V333377_L3218_1_P.jpg","merged","L3218",TRUE,NA,NA,0,0,0,0,0,0,1,117.1537,0,11,0,15,0,NA,NA,0,NA,NA,0,NA,NA,660.1704,NA,750.5998
"2031","V333378",3033,"V333378_L3219_1_P.jpg","merged","L3219",TRUE,NA,537.946,0,0,0,0,0,0,1,72.111,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,638.6611,584.3424,NA,745.2999
"2032","V333380",3034,"V333380_L3221_1_P.jpg","merged","L3221",TRUE,NA,310.1231,0,0,0,0,0,0,1,80.6102,0,0,0,20,0,4,69.0652,0,NA,NA,0,NA,NA,NA,NA,740.0338
"2033","V333381",3035,"V333381_L3222_1_P.jpg","merged","L3222",TRUE,3457.7938,419.0387,0,0,0,0,0,0,1,110.3087,0,9,9,17,13,5,81.0555,0,NA,NA,0,171.2367,468.2403,NA,NA,738.0976
"2034","V333382",3036,"V333382_L3223_1_P.jpg","merged","L3223",TRUE,NA,425.7246,0,0,0,0,0,0,1,130.5986,0,8,8,18,11,5,153.1013,0,NA,NA,0,136.8211,452.0708,578.1349,NA,723.3035
"2035","V333388",3037,"V333388_L3229_1_P.jpg","merged","L3229",TRUE,3116.0231,395.7605,0,0,0,0,0,0,1,127.059,0,0,0,17,0,5,89.4427,0,NA,NA,0,NA,460.4693,NA,156.4609,737.8347
"2036","V333389",3038,"V333389_L3230_1_P.jpg","merged","L3230",TRUE,NA,442.4368,0,0,0,0,0,0,1,114.9783,0,0,0,0,0,4,101.3903,0,NA,NA,0,NA,377.3274,428.439,154.7773,745.6004
"2037","V333391",3039,"V333391_L3232_1_P.jpg","merged","L3232",TRUE,NA,482.5522,0,0,0,0,0,0,1,90.6863,0,0,0,0,0,4,104,0,NA,NA,0,NA,487.0154,500.6875,184.6943,764.1989
"2038","V333392",3040,"V333392_L3233_1_P.jpg","merged","L3233",TRUE,NA,559.5083,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,717.4078
"2039","V333394",3041,"V333394_L3236_1_P.jpg","merged","L3236",TRUE,NA,NA,0,0,0,0,0,0,1,88.3629,0,0,0,17,14,6,126.3012,0,NA,NA,0,NA,521.8582,653.9113,NA,760.5156
"2040","V333403",3042,"V333403_L3245_1_P.jpg","merged","L3245",TRUE,2433.3403,NA,0,0,0,0,0,0,1,84.8528,0,0,0,0,0,7,NA,0,NA,NA,0,NA,373.2801,334.5504,126.0357,750.054
"2041","V333404",3043,"V333404_L3246_1_P.jpg","merged","L3246",TRUE,2341.6114,284.2491,1,252.9822,0,1,169.92055,0,1,70.0928,0,8,9,18,12,4,112,0,NA,NA,0,158.0127,344.8188,370.6966,137.884,751.883
"2042","V333405",3045,"V333405_L3247_1_P.jpg","merged","L3247",TRUE,NA,472.7257,0,0,0,0,NA,1,1,110.0182,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,415.7162,334.383,132.6198,762.0709
"2043","V333409",3046,"V333409_L3251_1_P.jpg","merged","L3251",TRUE,NA,569.8312,0,0,0,0,0,0,0,0,0,0,0,16,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,764.2513
"2044","V333411",3049,"V333411_L3253_1_P.jpg","merged","L3253",TRUE,2991.4893,367.1791,0,0,0,0,0,0,1,85.0412,0,0,0,17,0,5,93.723,0,NA,NA,0,159.2482,430.0698,452.8664,NA,649.1595
"2045","V333412",3050,"V333412_L3254_1_P.jpg","merged","L3254",TRUE,NA,475.7483,0,0,0,0,NA,1,1,139.9428,0,9,8,0,14,NA,NA,0,NA,NA,0,152.0526,513.7782,NA,108.074,647.8642
"2046","V333413",3051,"V333413_L3255_1_P.jpg","merged","L3255",TRUE,NA,NA,0,0,0,0,0,0,1,139.5421,0,0,0,0,0,6,136.8211,0,NA,NA,0,178.3928,702.3276,NA,160.798,749.293
"2047","V333414",3052,"V333414_L3256_1_P.jpg","merged","L3256",TRUE,2616.9098,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,745.8606
"2048","V333415",3053,"V333415_L3257_1_P.jpg","merged","L3257",TRUE,NA,NA,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,803.2932,274.0219,739.6432
"2049","V333416",3054,"V333416_L3258_1_P.jpg","merged","L3258",TRUE,3255.0276,408.9717,0,0,0,0,0,0,0,0,0,10,9,18,13,6,96.7471,0,NA,NA,0,136.6236,420.1071,483.9215,108.1665,732.1537
"2050","V333418",3055,"V333418_L3260_2_P.jpg","merged","L3260",TRUE,3123.582,380.7494,1,223.1412,0,1,118.4567,0,1,115.447,0,0,0,17,11,4,NA,0,NA,NA,0,179.6886,NA,452.3538,101.9804,735.9348
"2051","V333419",3056,"V333419_L3261_1_P.jpg","merged","L3261",TRUE,NA,479.3594,0,0,0,0,0,0,1,108.0417,0,8,8,17,12,5,99.0454,0,NA,NA,0,168.6683,NA,NA,NA,732.8847
"2052","V333420",3057,"V333420_L3262_1_P.jpg","merged","L3262",TRUE,3394.6654,447.5064,0,0,0,0,0,0,1,114.2366,0,0,0,17,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,748.4384
"2053","V333421",3058,"V333421_L3263_1_P.jpg","merged","L3263",TRUE,NA,451.844,0,NA,1,0,NA,1,1,126.4634,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,768.7087
"2054","V333422",3059,"V333422_L3264_1_P.jpg","merged","L3264",TRUE,NA,459.5914,0,0,0,0,0,0,1,61.7738,0,10,0,0,0,5,138.9748,0,NA,NA,0,NA,NA,NA,NA,732.0061
"2055","V333423",3060,"V333423_L3265_1_P.jpg","merged","L3265",TRUE,NA,NA,0,0,0,0,0,0,1,46.9574,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,732.3012
"2056","V333425",3061,"V333425_L3267_1_P.jpg","merged","L3267",TRUE,1795.2632,NA,0,0,0,0,0,0,1,47.0744,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,731.5436
"2057","V333426",3062,"V333426_L3268_1_P.jpg","merged","L3268",TRUE,NA,384.6944,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,739.973
"2058","V333427",3063,"V333427_L3269_1_P.jpg","merged","L3269",TRUE,4841.0329,NA,0,0,0,0,0,0,1,138.1593,0,0,0,0,0,NA,NA,0,NA,NA,0,159.8499,608.1184,NA,313.5602,731.9563
"2059","V333428",3064,"V333428_L3270_1_P.jpg","merged","L3270",TRUE,4866.5405,556.6109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,425.2058,NA,109.8362,748.8658
"2060","V333429",3065,"V333429_L3271_1_P.jpg","merged","L3271",TRUE,5224.4594,NA,1,233.6921,0,1,272.9176,0,1,NA,0,0,0,17,0,NA,174.1034,2,366.786,NA,0,507.4879,589.7423,588,120,742.159
"2061","V333431",3066,"V333431_L3273_1_P.jpg","merged","L3273",TRUE,3490.2034,499.9986,0,0,0,0,0,0,1,NA,0,0,0,16,0,5,109.8362,0,NA,NA,0,NA,519.5075,412.3882,118.4567,728.5932
"2062","V333432",3067,"V333432_L3274_1_P.jpg","merged","L3274",TRUE,3916.1941,466.6985,0,0,0,0,0,0,1,124.5793,0,10,10,16,0,5,156,0,NA,NA,0,NA,447.0347,546.1135,195.3458,774.8239
"2063","V333435",3068,"V333435_L3277_1_P.jpg","merged","L3277",TRUE,2610.974,326.7014,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,752.3065
"2064","V333436",3069,"V333436_L3278_1_P.jpg","merged","L3278",TRUE,3866.8768,439.7176,0,0,0,0,0,0,1,86.1626,0,0,0,18,13,5,72.111,0,NA,NA,0,NA,540.1185,NA,139.9428,745.815
"2065","V333437",3070,"V333437_L3279_1_P.jpg","merged","L3279",TRUE,NA,368.8031,0,0,0,0,0,0,1,97.1648,0,10,9,18,13,5,99.0454,0,NA,NA,0,NA,493.1876,317.0505,NA,750.4619
"2066","V333438",3071,"V333438_L3280_1_P.jpg","merged","L3280",TRUE,NA,437.3487,0,NA,1,0,0,0,0,0,0,0,0,0,13,4,94.7259,0,NA,NA,0,NA,321.8959,373.3644,161.5549,756.7615
"2067","V333439",3072,"V333439_L3281_1_P.jpg","merged","L3281",TRUE,NA,465.6889,0,0,0,1,218.5498,0,1,111.8928,0,0,0,0,12,5,105.603,0,NA,NA,0,135.3514,449.8044,479.3537,NA,746.4047
"2068","V333440",3073,"V333440_L3282_1_P.jpg","merged","L3282",TRUE,NA,371.2023,0,0,0,0,0,0,0,NA,1,0,0,17,0,0,NA,0,NA,NA,0,NA,NA,NA,107.4717,745.0154
"2069","V333441",3074,"V333441_L3283_1_P.jpg","merged","L3283",TRUE,NA,514.2197,0,0,0,0,0,0,1,116.0689,0,0,0,0,0,2,183.8695,0,NA,NA,0,NA,332.9625,NA,NA,753.2861
"2070","V333442",3075,"V333442_L3284_1_P.jpg","merged","L3284",TRUE,3817.3499,NA,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,769.4154
"2071","V333443",3076,"V333443_L3285_1_P.jpg","merged","L3285",TRUE,3675.6477,NA,0,0,0,0,0,0,1,79.2591,0,6,0,0,0,5,129.0349,0,NA,NA,0,174.9286,426.8548,476.1313,115.2562,707.5486
"2072","V333446",3077,"V333446_L3288_1_P.jpg","merged","L3288",TRUE,NA,302.6256,0,0,0,0,0,0,1,85.0412,0,0,0,0,0,4,67.4685,0,NA,NA,0,NA,NA,NA,NA,761.5143
"2073","V333447",3078,"V333447_L3289_1_P.jpg","merged","L3289",TRUE,4057.6013,543.9334,0,0,0,0,0,0,1,117.7115,0,0,0,19,0,4,199.92,0,NA,NA,0,NA,NA,NA,168.7602,659.1752
"2074","V333448",3079,"V333448_L3290_1_P.jpg","merged","L3290",TRUE,4026.7982,490.3795,0,0,0,1,230.7553,0,1,115.3776,0,10,9,17,14,5,119.3315,0,NA,NA,0,169.1863,530.6901,649.4552,193.6595,667.7125
"2075","V333450",3080,"V333450_L3292_1_P.jpg","merged","L3292",TRUE,4903.305,NA,0,0,0,0,0,0,1,88.5438,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,731.1361,456.0702,152.3155,766.509
"2076","V333451",3081,"V333451_L3293_1_P.jpg","merged","L3293",TRUE,NA,NA,0,0,0,1,144,0,1,92.6121,0,0,0,18,0,4,123,0,NA,NA,0,NA,355.0282,419.9679,81.6088,667.1881
"2077","V333452",3082,"V333452_L3294_1_P.jpg","merged","L3294",TRUE,NA,387.8486,0,0,0,0,0,0,0,0,0,0,0,17,0,0,NA,0,NA,NA,0,NA,456.0702,365.6009,150.3596,751.1165
"2078","V333454",3083,"V333454_L3296_1_P.jpg","merged","L3296",TRUE,3929.7125,510.1528,0,0,0,0,0,0,1,112.0714,0,0,0,15,0,5,121.062,0,NA,NA,0,NA,536.6563,517.1305,133.2066,767.2079
"2079","V333456",3084,"V333456_L3298_1_P.jpg","merged","L3298",TRUE,3885.483,466.8322,1,167.8392,0,1,276.4073,0,1,97.3499,0,0,0,17,14,5,99.7246,0,NA,NA,0,NA,509.8676,538.2054,157.8354,757.3143
"2080","V333457",3085,"V333457_L3299_1_P.jpg","merged","L3299",TRUE,NA,232.1055,0,0,0,0,0,0,1,73.7564,0,9,0,0,0,7,NA,0,NA,NA,0,69.3463,257.0431,280.1298,NA,757.2979
"2081","V333458",3086,"V333458_L3300_1_P.jpg","merged","L3300",TRUE,NA,NA,1,265.4449,0,1,398.4696,0,1,146.3865,0,0,0,0,0,NA,NA,0,NA,NA,0,140.264,456.2565,546.4037,134.1641,736.4679
"2082","V333462",3089,"V333462_L3304_1_P.jpg","merged","L3304",TRUE,NA,340.1404,0,0,0,1,286.3983,0,1,118.9285,0,10,0,17,15,6,121.7539,0,NA,NA,0,79.6994,NA,NA,NA,735.527
"2083","V333463",3090,"V333463_L3305_1_P.jpg","merged","L3305",TRUE,NA,571.3128,0,0,0,0,0,0,1,127.122,0,9,10,18,14,5,129.1201,0,NA,NA,0,NA,726.3718,NA,NA,738.799
"2084","V333465",3091,"V333465_L3307_1_P.jpg","merged","L3307",TRUE,NA,390.5137,0,0,0,0,0,0,1,78.2304,0,0,0,17,0,5,102.1763,0,NA,NA,0,NA,NA,NA,NA,735.7404
"2085","V333466",3092,"V333466_L3308_1_P.jpg","merged","L3308",TRUE,3307.5799,384.7154,0,0,0,0,0,0,1,75.8947,0,0,0,17,0,5,66.2722,0,NA,NA,0,NA,NA,421.2944,77.4209,731.7172
"2086","V333467",3093,"V333467_L3309_1_P.jpg","merged","L3309",TRUE,NA,NA,0,0,0,0,0,0,1,120.337,0,0,14,0,0,5,129.0349,0,NA,NA,0,214.6625,519.6585,480.2999,NA,735.612
"2087","V333469",3094,"V333469_L3311_1_P.jpg","merged","L3311",TRUE,NA,416.8429,0,0,0,0,0,0,1,29.6985,0,0,0,0,0,4,80.7775,0,NA,NA,0,NA,394.2005,501.8974,101.5135,759.4801
"2088","V333470",3095,"V333470_L3312_1_P.jpg","merged","L3312",TRUE,1614.1202,207.4841,0,0,0,0,0,0,1,83.5225,0,8,8,17,13,3,124.0161,0,NA,NA,0,NA,NA,NA,NA,760.6524
"2089","V333471",3096,"V333471_L3313_1_P.jpg","merged","L3313",TRUE,4030.4064,450.4483,0,0,0,0,0,0,0,0,0,8,9,17,15,5,106.7333,0,NA,NA,0,148.2161,441.9774,393.6496,132.9662,744.4945
"2090","V333476",3097,"V333476_L3318_1_P.jpg","merged","L3318",TRUE,2383.0388,298.3302,0,0,0,0,0,0,1,81.939,0,9,8,18,13,5,118.3765,0,NA,NA,0,NA,NA,306.7197,104.1393,733.8235
"2091","V333477",3098,"V333477_L3319_1_P.jpg","merged","L3319",TRUE,2402.0824,318.9529,0,0,0,0,0,0,1,65.1153,0,0,0,16,14,4,89.1964,0,NA,NA,0,NA,294.727,285.391,NA,641.5232
"2092","V333483",3099,"V333483_L3325_1_P.jpg","merged","L3325",TRUE,3317.6015,419.6812,0,0,0,0,0,0,0,0,0,8,0,17,0,4,74.4043,0,NA,NA,0,105.2236,456.4384,518.9065,154.5574,728.1428
"2093","V333484",3100,"V333484_L3326_1_P.jpg","merged","L3326",TRUE,2961.1763,374.4541,0,0,0,0,0,0,0,0,0,0,0,19,0,3,117.8813,0,NA,NA,0,NA,389.0758,377.595,104.9571,734.4794
"2094","V333485",3101,"V333485_L3327_1_P.jpg","merged","L3327",TRUE,NA,NA,0,0,0,0,0,0,1,91.586,0,0,0,17,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,730.0425
"2095","V333486",3102,"V333486_L3328_1_P.jpg","merged","L3328",TRUE,NA,467.9232,0,0,0,0,0,0,1,85.3815,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,447.1208,137.1167,740.4897
"2096","V333487",3103,"V333487_L3329_1_P.jpg","merged","L3329",TRUE,3363.1658,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,432.1851,285.2367,193.5355,745.2999
"2097","V333488",3104,"V333488_L3330_1_P.jpg","merged","L3330",TRUE,NA,459.1494,1,130.7517,0,1,239.416,0,1,122.1966,0,0,0,0,0,6,77.666,0,NA,NA,0,NA,NA,NA,NA,756.0026
"2098","V333489",3105,"V333489_L3331_1_P.jpg","merged","L3331",TRUE,NA,528.5069,0,0,0,0,0,0,1,150.6254,0,8,0,0,0,5,108.074,0,NA,NA,0,175.8636,579.5446,NA,229.5387,735.2279
"2099","V333490",3106,"V333490_L3332_1_C.jpg","merged","L3332",TRUE,NA,506.9653,0,0,0,0,0,0,1,117,0,0,0,0,0,NA,66.2722,0,NA,NA,0,204.0221,533.376,NA,NA,723.3547
"2100","V333491",3107,"V333491_L3333_1_P.jpg","merged","L3333",TRUE,3567.0202,459.1939,0,0,0,0,0,0,1,84.9058,0,0,0,0,0,4,102.0441,0,NA,NA,0,99.0454,NA,440.1931,94.8683,738.8775
"2101","V333492",3108,"V333492_L3334_1_P.jpg","merged","L3334",TRUE,4022.0373,NA,0,0,0,0,0,0,1,176.0454,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,173.6663,777.3185
"2102","V333493",3109,"V333493_L3335_1_P.jpg","merged","L3335",TRUE,NA,375.9484,0,0,0,0,0,0,1,103.3151,0,9,8,17,15,NA,96.6075,0,NA,NA,0,NA,424.2322,350.9102,NA,729.4998
"2103","V333498",3110,"V333498_L3340_1_P.jpg","merged","L3340",TRUE,NA,424.6605,0,0,0,0,0,0,1,85.9593,0,10,7,19,12,7,87.4643,0,NA,NA,0,81.4985,327.8796,NA,NA,727.1953
"2104","V333500",3111,"V333500_L3342_1_P.jpg","merged","L3342",TRUE,4397.0481,579.5733,0,0,0,0,0,0,0,0,0,10,8,17,13,5,108.6646,0,NA,NA,0,NA,532.3758,620.3225,NA,744.5267
"2105","V333504",3112,"V333504_L3346_1_P.jpg","merged","L3346",TRUE,4026.4347,410.5906,0,0,0,0,0,0,1,64.4127,0,11,8,18,14,6,61.1882,0,NA,NA,0,NA,550.7268,548.8934,136.4588,653.8142
"2106","V333505",3113,"V333505_L3347_1_P.jpg","merged","L3347",TRUE,NA,401.4552,0,0,0,0,0,0,1,129.0349,0,0,0,16,13,5,144.2498,0,NA,NA,0,NA,NA,NA,NA,775.3303
"2107","V333506",3114,"V333506_L3348_1_P.jpg","merged","L3348",TRUE,5002.5933,579.3225,0,0,0,0,0,0,1,52.47855,0,0,0,17,14,5,136.0625,0,NA,NA,0,NA,794.2241,700.4663,234.7105,750.054
"2108","V333507",3116,"V333507_L3349_1_P.jpg","merged","L3349",TRUE,NA,347.9929,0,0,0,0,0,0,0,0,0,8,0,0,14,5,85.3288,0,NA,NA,0,134.1641,NA,390.6917,148.0068,745.1845
"2109","V333508",3118,"V333508_L3350_1_P.jpg","merged","L3350",TRUE,NA,409.9895,0,0,0,0,0,0,1,109.2016,0,0,0,16,0,4,77.8845,0,NA,NA,0,NA,NA,NA,NA,747.4758
"2110","V333509",3119,"V333509_L3351_1_P.jpg","merged","L3351",TRUE,3525.1167,476.1204,0,0,0,0,0,0,1,76.9415,0,0,0,0,0,5,92.7793,0,NA,NA,0,NA,544.9404,527.7878,113.2784,755.8307
"2111","V333510",3120,"V333510_L3352_1_P.jpg","merged","L3352",TRUE,3532.0362,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,453.8546,167.9047,747.7433
"2112","V333511",3121,"V333511_L3353_1_P.jpg","merged","L3353",TRUE,NA,NA,0,0,0,0,0,0,1,78.2304,0,0,0,0,14,5,67.082,0,NA,NA,0,NA,516.0785,NA,156.6046,748.6848
"2113","V333512",3122,"V333512_L3354_1_P.jpg","merged","L3354",TRUE,NA,408.4279,0,0,0,0,0,0,1,136.0294,0,0,0,0,14,6,117.9576,0,NA,NA,0,NA,543.2983,535.4643,98.0867,775.6784
"2114","V333513",3123,"V333513_L3355_1_P.jpg","merged","L3355",TRUE,NA,401.8909,0,0,0,0,0,0,1,136.6236,0,0,0,0,13,5,85.3815,0,NA,NA,0,145.1206,328.9757,409.0795,123,744.0544
"2115","V333518",3124,"V333518_L3360_1_P.jpg","merged","L3360",TRUE,NA,453.2426,0,0,0,0,0,0,1,32.3882666666667,0,0,0,0,0,5,81.2219,0,NA,NA,0,NA,NA,NA,56.6039,754.7251
"2116","V333520",3127,"V333520_L3362_1_P.jpg","merged","L3362",TRUE,5169.1907,569.179,0,0,0,0,0,0,0,0,0,9,0,0,0,5,162,0,NA,NA,0,NA,554.5052,NA,252.642,760.5104
"2117","V333521",3128,"V333521_L3363_1_P.jpg","merged","L3363",TRUE,NA,358.0695,0,0,0,0,0,0,0,0,0,0,0,0,14,5,54.0833,0,NA,NA,0,90.1998,461.1908,NA,NA,773.1041
"2118","V333523",3129,"V333523_L3365_1_P.jpg","merged","L3365",TRUE,2999.79,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,770.1824
"2119","V333525",3130,"V333525_L3367_1_P.jpg","merged","L3367",TRUE,NA,426.6411,0,0,0,0,0,0,1,119.4362,0,10,8,0,12,4,147.0306,0,NA,NA,0,224.1986,521.7068,477.6788,136.6236,789.0912
"2120","V333526",3131,"V333526_L3368_1_P.jpg","merged","L3368",TRUE,5306.582,579.0231,0,0,0,0,0,0,1,110.1454,0,9,8,17,14,5,133.2216,0,NA,NA,0,162.9969,582.2783,805.0963,NA,769.8961
"2121","V333528",3132,"V333528_L3370_1_P.jpg","merged","L3370",TRUE,4564.0631,621.9399,0,0,0,0,0,0,1,149.9333,0,0,0,0,0,5,144.8862,0,NA,NA,0,NA,574.4423,602.4616,224.3212,776.0412
"2122","V333529",3133,"V333529_L3371_1_P.jpg","merged","L3371",TRUE,NA,726.9769,1,NA,0,0,0,0,1,135.1333,0,10,11,17,12,NA,NA,0,NA,NA,0,NA,NA,NA,NA,792.0057
"2123","V333530",3134,"V333530_L3372_1_P.jpg","merged","L3372",TRUE,NA,587.2419,0,0,0,0,0,0,1,142.9405,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,798.8992
"2124","V333531",3135,"V333531_L3373_1_P.jpg","merged","L3373",TRUE,NA,NA,0,0,0,1,256.1269,0,1,115.8016,0,0,0,17,12,4,96.421,0,NA,NA,0,NA,403.4861,502.641,NA,774.2848
"2125","V333536",3136,"V333536_L3378_1_P.jpg","merged","L3378",TRUE,NA,719.5141,0,0,0,0,0,0,1,85.6037,0,0,0,0,13,6,140.2284,0,NA,NA,0,252.9822,NA,849.7058,NA,752.8612
"2126","V333537",3137,"V333537_L3379_1_P.jpg","merged","L3379",TRUE,NA,535.9847,0,0,0,0,0,0,1,105.2236,0,0,0,17,0,3,130.7823,0,NA,NA,0,128.9961,NA,642.5076,NA,748.2673
"2127","V333538",3138,"V333538_L3380_3_P.jpg","merged","L3380",TRUE,2333.5852,268.5358,0,0,0,1,198.9271,0,1,98.813,0,9,9,18,13,6,56.8859,0,NA,NA,0,124.5793,207.8942,NA,NA,764.212
"2128","V333542",3139,"V333542_L3384_1_P.jpg","merged","L3384",TRUE,NA,364.6525,0,0,0,0,0,0,1,81,0,8,5,17,14,5,76.4853,0,NA,NA,0,NA,395.2379,362.4914,NA,684.0592
"2129","V333543",3140,"V333543_L3385_1_P.jpg","merged","L3385",TRUE,NA,273.3117,0,0,0,1,234.094,0,1,118.1524,0,9,0,0,13,4,57.2014,0,NA,NA,0,112.0714,296.8097,NA,78.8923,762.0105
"2130","V333544",3141,"V333544_L3386_1_P.jpg","merged","L3386",TRUE,2700.6033,321.3689,0,0,0,0,0,0,1,87,0,0,0,0,13,4,60.7454,0,NA,NA,0,NA,264.2726,306.0147,98.6813,690.5085
"2131","V333545",3142,"V333545_L3387_1_P.jpg","merged","L3387",TRUE,NA,NA,0,0,0,0,0,0,1,37.6002,0,0,0,0,0,0,NA,0,NA,NA,0,NA,339.4584,258.3502,NA,692.0462
"2132","V333546",3144,"V333546_L3388_1_P.jpg","merged","L3388",TRUE,331.1601,NA,0,NA,1,0,NA,1,1,82.0244,0,10,9,18,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,669.7223
