fish_id,measure,part_value,part_scale,has_multiple_values.x,cpart_value,cpart_scale,has_multiple_values.y,var_type,scale,absolute_diff,relative_diff,exceeds_threshold,multiple_measurements
V330719,CLE,362.4914,684.697,FALSE,297.0606,677.4024,FALSE,continuous,681.0497,65.43079999999998,0.09607345836875043,TRUE,FALSE
V330719,LPT,132.1363,684.697,FALSE,77.8845,677.4024,FALSE,continuous,681.0497,54.2518,0.07965909095914733,TRUE,FALSE
V330719,MCV,0,684.697,FALSE,17,677.4024,FALSE,count,681.0497,17,0.0033794001902602306,TRUE,FALSE
V330719,MAV,0,684.697,FALSE,12,677.4024,FALSE,count,681.0497,12,0.002385458957830751,TRUE,FALSE
V330719,MPT,5,684.697,FALSE,4,677.4024,FALSE,count,681.0497,1,1.987882464858959e-4,TRUE,FALSE
V330721,DS2,281.3112,735.2279,FALSE,0,670.8003,FALSE,continuous,703.0141,281.3112,0.4001501534606489,TRUE,FALSE
V330721,DS3,130.292,735.2279,FALSE,0,670.8003,FALSE,continuous,703.0141,130.292,0.1853334093868103,TRUE,FALSE
V330721,MPT,5,735.2279,FALSE,0,670.8003,FALSE,count,703.0141,5,9.939412324294797e-4,TRUE,FALSE
V330722,DS2,424.3018,NA,FALSE,0,706.0198,FALSE,continuous,706.0198,424.3018,0.6009771963902428,TRUE,FALSE
V330722,DS3,248.129,NA,FALSE,0,706.0198,FALSE,continuous,706.0198,248.129,0.3514476506182971,TRUE,FALSE
V330724,DS3,110.0227,713.2685,FALSE,0,712.2359,FALSE,continuous,712.7522,110.0227,0.15436318541002048,TRUE,FALSE
V330724,MPT,5,713.2685,FALSE,0,712.2359,FALSE,count,712.7522,5,9.939412324294797e-4,TRUE,FALSE
V330731,MDF,10,692.3828,FALSE,0,711.2278,FALSE,count,701.8053,10,0.0019878824648589593,TRUE,FALSE
V330731,MAF,7,692.3828,FALSE,0,711.2278,FALSE,count,701.8053,7,0.0013915177254012715,TRUE,FALSE
V330734,DS3,86.3771,672.5489,FALSE,0,673.3513,FALSE,continuous,672.9501,86.3771,0.1283558766095733,TRUE,FALSE
V330734,MPT,1,672.5489,FALSE,4,673.3513,FALSE,count,672.9501,3,5.963647394576877e-4,TRUE,FALSE
V330735,DS3,88.2326,683.0849,FALSE,0,754.3434,FALSE,continuous,718.71415,88.2326,0.12276452328091773,TRUE,FALSE
V330735,MCV,17,683.0849,FALSE,0,754.3434,FALSE,count,718.71415,17,0.0033794001902602306,TRUE,FALSE
V330735,MAV,13,683.0849,FALSE,0,754.3434,FALSE,count,718.71415,13,0.002584247204316647,TRUE,FALSE
V330735,MAF,7,683.0849,FALSE,0,754.3434,FALSE,count,718.71415,7,0.0013915177254012715,TRUE,FALSE
V330735,MDF,7,683.0849,FALSE,0,754.3434,FALSE,count,718.71415,7,0.0013915177254012715,TRUE,FALSE
V330735,MPT,6,683.0849,FALSE,0,754.3434,FALSE,count,718.71415,6,0.0011927294789153755,TRUE,FALSE
V330740,DS2,153.1013,672.3095,FALSE,0,683.1179,FALSE,continuous,677.7137,153.1013,0.22590852154825852,TRUE,FALSE
V330740,DS3,110.6345,672.3095,FALSE,0,683.1179,FALSE,continuous,677.7137,110.6345,0.16324666300828802,TRUE,FALSE
V330740,MCV,17,672.3095,FALSE,0,683.1179,FALSE,count,677.7137,17,0.0033794001902602306,TRUE,FALSE
V330740,MAV,12,672.3095,FALSE,0,683.1179,FALSE,count,677.7137,12,0.002385458957830751,TRUE,FALSE
V330740,MDF,9,672.3095,FALSE,0,683.1179,FALSE,count,677.7137,9,0.0017890942183730633,TRUE,FALSE
V330740,MAF,6,672.3095,FALSE,0,683.1179,FALSE,count,677.7137,6,0.0011927294789153755,TRUE,FALSE
V330742,SL,4081.4292,711.0668,FALSE,3791.2109,650.4276,FALSE,continuous,680.7472,290.2183,0.426323163723626,TRUE,FALSE
V330742,PMX,208.6912,711.0668,FALSE,142.0422,650.4276,FALSE,continuous,680.7472,66.649,0.09790565425755698,TRUE,FALSE
V330742,MCV,0,711.0668,FALSE,16,650.4276,FALSE,count,680.7472,16,0.0031806119437743346,TRUE,FALSE
V330742,MAV,0,711.0668,FALSE,10,650.4276,FALSE,count,680.7472,10,0.0019878824648589593,TRUE,FALSE
V330745,DS3,60,672.5831,FALSE,0,671.0767,TRUE,continuous,671.8299,60,0.08930832045432929,TRUE,TRUE
V330745,MCV,0,672.5831,FALSE,8,671.0767,TRUE,count,671.8299,8,0.0015903059718871673,TRUE,TRUE
V330745,MAV,0,672.5831,FALSE,6.5,671.0767,TRUE,count,671.8299,6.5,0.0012921236021583235,TRUE,TRUE
V330745,MPT,4,672.5831,FALSE,0,671.0767,TRUE,count,671.8299,4,7.951529859435836e-4,TRUE,TRUE
V330746,DS3,73.0548,712.1826,FALSE,0,692.8781,FALSE,continuous,702.53035,73.0548,0.10398810528256894,TRUE,FALSE
V330749,DS2,398.221,717.4016,FALSE,0,672.0603,FALSE,continuous,694.73095,398.221,0.5732017552982202,TRUE,FALSE
V330749,DS3,132.8157,717.4016,FALSE,0,672.0603,FALSE,continuous,694.73095,132.8157,0.19117573500935864,TRUE,FALSE
V330749,MAV,12,717.4016,FALSE,0,672.0603,FALSE,count,694.73095,12,0.002385458957830751,TRUE,FALSE
V330749,MPT,5,717.4016,FALSE,0,672.0603,FALSE,count,694.73095,5,9.939412324294797e-4,TRUE,FALSE
V330752,DS3,0,684.0263,TRUE,120.1499,678.852,FALSE,continuous,681.4391499999999,120.1499,0.1763178707886097,TRUE,TRUE
V330752,MPT,0,684.0263,TRUE,4,678.852,FALSE,count,681.4391499999999,4,7.951529859435836e-4,TRUE,TRUE
V330753,DS3,106.066,727.987,FALSE,0,719.9111,FALSE,continuous,723.9490499999999,106.066,0.14651031035954812,TRUE,FALSE
V330753,MPT,4,727.987,FALSE,0,719.9111,FALSE,count,723.9490499999999,4,7.951529859435836e-4,TRUE,FALSE
V330755,ECT,641.2488,702.5667,FALSE,302.4169,720.0444,FALSE,continuous,711.30555,338.83189999999996,0.4763521105662678,TRUE,FALSE
V330755,DS2,154.98385,702.5667,TRUE,0,720.0444,FALSE,continuous,711.30555,154.98385,0.21788646243516585,TRUE,TRUE
V330755,DS3,83.5464,702.5667,TRUE,0,720.0444,FALSE,continuous,711.30555,83.5464,0.1174550093135081,TRUE,TRUE
V330755,CLE,365.4039,702.5667,FALSE,447.3209,720.0444,FALSE,continuous,711.30555,81.91699999999997,0.11516429191365085,TRUE,FALSE
V330755,MCV,8.5,702.5667,TRUE,0,720.0444,FALSE,count,711.30555,8.5,0.0016897000951301153,TRUE,TRUE
V330755,MAV,6.5,702.5667,TRUE,0,720.0444,FALSE,count,711.30555,6.5,0.0012921236021583235,TRUE,TRUE
V330755,MDF,5,702.5667,TRUE,0,720.0444,FALSE,count,711.30555,5,9.939412324294797e-4,TRUE,TRUE
V330755,MAF,4.5,702.5667,TRUE,0,720.0444,FALSE,count,711.30555,4.5,8.945471091865317e-4,TRUE,TRUE
V330755,MPT,2.5,702.5667,TRUE,0,720.0444,FALSE,count,711.30555,2.5,4.969706162147398e-4,TRUE,TRUE
V330755,MPSP,1,702.5667,TRUE,0,720.0444,FALSE,count,711.30555,1,1.987882464858959e-4,TRUE,TRUE
V330757,ECT,532.6162,699.9264,FALSE,313.0511,681.2048,FALSE,continuous,690.5655999999999,219.56510000000003,0.317949663290497,TRUE,FALSE
V330757,TPG,150.03,699.9264,FALSE,240.8423,681.2048,FALSE,continuous,690.5655999999999,90.8123,0.13150423363109892,TRUE,FALSE
V330757,CAV,528.5904,699.9264,FALSE,613.4013,681.2048,FALSE,continuous,690.5655999999999,84.81089999999995,0.12281367620976191,TRUE,FALSE
V330757,PMX,170.8157,699.9264,FALSE,126.0357,681.2048,FALSE,continuous,690.5655999999999,44.77999999999999,0.06484539629544245,TRUE,FALSE
V330757,MAV,13,699.9264,FALSE,0,681.2048,FALSE,count,690.5655999999999,13,0.002584247204316647,TRUE,FALSE
V330757,MDF,8,699.9264,FALSE,0,681.2048,FALSE,count,690.5655999999999,8,0.0015903059718871673,TRUE,FALSE
V330759,CLE,319.581,708.9718,FALSE,230.8679,701.3815,FALSE,continuous,705.17665,88.71310000000003,0.12580266235417753,TRUE,FALSE
V330759,ECT,352.6372,708.9718,FALSE,414.56,701.3815,FALSE,continuous,705.17665,61.922799999999995,0.08781175610394927,TRUE,FALSE
V330764,MAV,14,711.1681,FALSE,12,709.9408,FALSE,count,710.55445,2,3.975764929717918e-4,TRUE,FALSE
V330764,MCV,16,711.1681,FALSE,15,709.9408,FALSE,count,710.55445,1,1.987882464858959e-4,TRUE,FALSE
V330765,DS2,157.5436,717.0077,FALSE,0,710.7208,FALSE,continuous,713.8642500000001,157.5436,0.2206912588773005,TRUE,FALSE
V330765,DS3,100.02,717.0077,FALSE,0,710.7208,FALSE,continuous,713.8642500000001,100.02,0.14011067230219187,TRUE,FALSE
V330766,DS2,118.8413,710.3478,TRUE,0,695.081,FALSE,continuous,702.7144000000001,118.8413,0.16911749638259865,TRUE,TRUE
V330766,DS3,63,710.3478,TRUE,0,695.081,FALSE,continuous,702.7144000000001,63,0.08965235378697234,TRUE,TRUE
V330766,MCV,9,710.3478,TRUE,0,695.081,FALSE,count,702.7144000000001,9,0.0017890942183730633,TRUE,TRUE
V330766,MAV,4,710.3478,TRUE,0,695.081,FALSE,count,702.7144000000001,4,7.951529859435836e-4,TRUE,TRUE
V330766,MPSP,1,710.3478,TRUE,0,695.081,FALSE,count,702.7144000000001,1,1.987882464858959e-4,TRUE,TRUE
V330770,DS3,119.4362,716.2716,FALSE,0,737.2008,FALSE,continuous,726.7362,119.4362,0.16434601716551342,TRUE,FALSE
V330770,DS1,72.8629,716.2716,FALSE,0,737.2008,FALSE,continuous,726.7362,72.8629,0.10026045214205649,TRUE,FALSE
V330770,MCV,17,716.2716,FALSE,0,737.2008,FALSE,count,726.7362,17,0.0033794001902602306,TRUE,FALSE
V330770,MAV,12,716.2716,FALSE,0,737.2008,FALSE,count,726.7362,12,0.002385458957830751,TRUE,FALSE
V330770,MDF,11,716.2716,FALSE,0,737.2008,FALSE,count,726.7362,11,0.002186670711344855,TRUE,FALSE
V330770,MAF,9,716.2716,FALSE,0,737.2008,FALSE,count,726.7362,9,0.0017890942183730633,TRUE,FALSE
V330770,MPT,5,716.2716,FALSE,0,737.2008,FALSE,count,726.7362,5,9.939412324294797e-4,TRUE,FALSE
V330776,ECT,505.2049,729.0981,FALSE,334.5206,694.1239,FALSE,continuous,711.6110000000001,170.6843,0.23985618547211887,TRUE,FALSE
V330776,PMX,108.8118,729.0981,FALSE,199.0779,694.1239,FALSE,continuous,711.6110000000001,90.2661,0.1268475332730944,TRUE,FALSE
V330776,CLE,421.2173,729.0981,FALSE,374.1444,694.1239,FALSE,continuous,711.6110000000001,47.072900000000004,0.06614976440780145,TRUE,FALSE
V330776,MPT,4,729.0981,FALSE,0,694.1239,FALSE,count,711.6110000000001,4,7.951529859435836e-4,TRUE,FALSE
V330778,DS2,220.6173,721.224,FALSE,0,723.1072,FALSE,continuous,722.1656,220.6173,0.3054940584264883,TRUE,FALSE
V330778,DS3,110.6345,721.224,FALSE,0,723.1072,FALSE,continuous,722.1656,110.6345,0.15319824151136527,TRUE,FALSE
V330780,DS2,0,718.4107,FALSE,288.2013,704.8688,FALSE,continuous,711.63975,288.2013,0.4049820151277384,TRUE,FALSE
V330780,DS3,169.7056,718.4107,FALSE,0,704.8688,FALSE,continuous,711.63975,169.7056,0.23847122086701872,TRUE,FALSE
V330780,MCV,17,718.4107,FALSE,0,704.8688,FALSE,count,711.63975,17,0.0033794001902602306,TRUE,FALSE
V330786,DS3,0,710.2112,FALSE,133.154,707.8093,FALSE,continuous,709.01025,133.154,0.18780264460210552,TRUE,FALSE
V330786,ECT,536.537,710.2112,FALSE,442.7211,707.8093,FALSE,continuous,709.01025,93.81590000000006,0.13231952570502337,TRUE,FALSE
V330786,DS2,300.7191,710.2112,FALSE,337.6166,707.8093,FALSE,continuous,709.01025,36.89749999999998,0.05204085554475408,TRUE,FALSE
V330786,MAV,0,710.2112,FALSE,13,707.8093,FALSE,count,709.01025,13,0.002584247204316647,TRUE,FALSE
V330788,MCV,0,736.4679,FALSE,8,720.025,TRUE,count,728.24645,8,0.0015903059718871673,TRUE,TRUE
V330788,MAV,0,736.4679,FALSE,6.5,720.025,TRUE,count,728.24645,6.5,0.0012921236021583235,TRUE,TRUE
V330788,MPT,4,736.4679,FALSE,0,720.025,TRUE,count,728.24645,4,7.951529859435836e-4,TRUE,TRUE
V330792,DS2,0,730.1507,FALSE,288.1111,708.9034,FALSE,continuous,719.52705,288.1111,0.400417329688995,TRUE,FALSE
V330793,MCV,0,708.7172,FALSE,16,717.083,FALSE,count,712.9001000000001,16,0.0031806119437743346,TRUE,FALSE
V330793,MAV,0,708.7172,FALSE,10,717.083,FALSE,count,712.9001000000001,10,0.0019878824648589593,TRUE,FALSE
V330797,DS2,206.8478,705.0574,FALSE,0,712.5054,FALSE,continuous,708.7814000000001,206.8478,0.2918358184907222,TRUE,FALSE
V330797,DS3,116.7305,705.0574,FALSE,0,712.5054,FALSE,continuous,708.7814000000001,116.7305,0.16469182176620323,TRUE,FALSE
V330797,MPT,5,705.0574,FALSE,0,712.5054,FALSE,count,708.7814000000001,5,9.939412324294797e-4,TRUE,FALSE
V330812,TPG,310.8585,708.4321,FALSE,163.7681,697.4532,FALSE,continuous,702.94265,147.0904,0.20924950278660712,TRUE,FALSE
V330812,MAV,13,708.4321,FALSE,0,697.4532,FALSE,count,702.94265,13,0.002584247204316647,TRUE,FALSE
V330812,MCV,15,708.4321,FALSE,17,697.4532,FALSE,count,702.94265,2,3.975764929717918e-4,TRUE,FALSE
V330812,MDF,7,708.4321,FALSE,8,697.4532,FALSE,count,702.94265,1,1.987882464858959e-4,TRUE,FALSE
V330816,DS3,71.26185,701.8333,TRUE,0,690.163,FALSE,continuous,695.99815,71.26185,0.1023879876692201,TRUE,TRUE
V330816,MAV,6.5,701.8333,TRUE,0,690.163,FALSE,count,695.99815,6.5,0.0012921236021583235,TRUE,TRUE
V330816,MPT,2,701.8333,TRUE,0,690.163,FALSE,count,695.99815,2,3.975764929717918e-4,TRUE,TRUE
V330818,DS2,267.1516,708.6353,FALSE,0,706.4347,FALSE,continuous,707.5350000000001,267.1516,0.3775807557223317,TRUE,FALSE
V330818,DS3,145.6468,708.6353,FALSE,0,706.4347,FALSE,continuous,707.5350000000001,145.6468,0.20585101797084243,TRUE,FALSE
V330828,DS2,180.2498,693.5416,FALSE,0,699.3854,FALSE,continuous,696.4635000000001,180.2498,0.2588072454622532,TRUE,FALSE
V330828,DS3,97.719,693.5416,FALSE,0,699.3854,FALSE,continuous,696.4635000000001,97.719,0.14030742458147483,TRUE,FALSE
V330828,TPG,214.8953,693.5416,FALSE,133.8208,699.3854,FALSE,continuous,696.4635000000001,81.0745,0.11640882831620034,TRUE,FALSE
V330828,CLE,206.8913,693.5416,FALSE,280.5281,699.3854,FALSE,continuous,696.4635000000001,73.6368,0.10572958956212349,TRUE,FALSE
V330828,MCV,18,693.5416,FALSE,0,699.3854,FALSE,count,696.4635000000001,18,0.0035781884367461266,TRUE,FALSE
V330828,MAV,10,693.5416,FALSE,0,699.3854,FALSE,count,696.4635000000001,10,0.0019878824648589593,TRUE,FALSE
V330828,MPT,4,693.5416,FALSE,0,699.3854,FALSE,count,696.4635000000001,4,7.951529859435836e-4,TRUE,FALSE
V330828,MPSP,0,693.5416,FALSE,2,699.3854,FALSE,count,696.4635000000001,2,3.975764929717918e-4,TRUE,FALSE
V330829,DS2,209.6139,694.0641,FALSE,0,708.6353,FALSE,continuous,701.3497,209.6139,0.2988721603502504,TRUE,FALSE
V330829,DS3,117.3456,694.0641,FALSE,0,708.6353,FALSE,continuous,701.3497,117.3456,0.16731396619974317,TRUE,FALSE
V330836,DS2,239.6414,700.4113,FALSE,0,697.0366,FALSE,continuous,698.7239500000001,239.6414,0.34297006707727706,TRUE,FALSE
V330836,DS3,118.2709,700.4113,FALSE,0,697.0366,FALSE,continuous,698.7239500000001,118.2709,0.16926699020407127,TRUE,FALSE
V330836,MAF,8,700.4113,FALSE,0,697.0366,FALSE,count,698.7239500000001,8,0.0015903059718871673,TRUE,FALSE
V330836,MPT,5,700.4113,FALSE,0,697.0366,FALSE,count,698.7239500000001,5,9.939412324294797e-4,TRUE,FALSE
V330840,ECT,334.9746,703.4202,FALSE,437.1727,709.6253,FALSE,continuous,706.5227500000001,102.19810000000001,0.14464941150161123,TRUE,FALSE
V330840,DS3,86.1626,703.4202,FALSE,0,709.6253,FALSE,continuous,706.5227500000001,86.1626,0.12195304397487552,TRUE,FALSE
V330840,MCV,18,703.4202,FALSE,0,709.6253,FALSE,count,706.5227500000001,18,0.0035781884367461266,TRUE,FALSE
V330840,MPT,5,703.4202,FALSE,0,709.6253,FALSE,count,706.5227500000001,5,9.939412324294797e-4,TRUE,FALSE
V330848,DS2,329.3175,712.9656,FALSE,0,701.3202,FALSE,continuous,707.1429,329.3175,0.46570148692718255,TRUE,FALSE
V330848,DS3,126.5701,712.9656,FALSE,0,701.3202,FALSE,continuous,707.1429,126.5701,0.17898800935426204,TRUE,FALSE
V330855,DS3,0,699.9264,FALSE,125.6025,695.0364,FALSE,continuous,697.4813999999999,125.6025,0.18008007095242973,TRUE,FALSE
V330855,MPT,0,699.9264,FALSE,5,695.0364,FALSE,count,697.4813999999999,5,9.939412324294797e-4,TRUE,FALSE
V330860,DS3,116.2755,698.2492,FALSE,0,711.1013,FALSE,continuous,704.67525,116.2755,0.16500579522269299,TRUE,FALSE
V330860,MCV,16,698.2492,FALSE,0,711.1013,FALSE,count,704.67525,16,0.0031806119437743346,TRUE,FALSE
V330860,MAV,10,698.2492,FALSE,0,711.1013,FALSE,count,704.67525,10,0.0019878824648589593,TRUE,FALSE
V330860,MPT,4,698.2492,FALSE,0,711.1013,FALSE,count,704.67525,4,7.951529859435836e-4,TRUE,FALSE
V330860,MPSP,2,698.2492,FALSE,0,711.1013,FALSE,count,704.67525,2,3.975764929717918e-4,TRUE,FALSE
V330866,DS3,64.77655,692.4161,TRUE,0,699,FALSE,continuous,695.70805,64.77655,0.0931088119506451,TRUE,TRUE
V330866,MCV,8,692.4161,TRUE,0,699,FALSE,count,695.70805,8,0.0015903059718871673,TRUE,TRUE
V330866,MAV,5,692.4161,TRUE,0,699,FALSE,count,695.70805,5,9.939412324294797e-4,TRUE,TRUE
V330866,MDF,4,692.4161,TRUE,0,699,FALSE,count,695.70805,4,7.951529859435836e-4,TRUE,TRUE
V330866,MPT,4,692.4161,FALSE,0,699,FALSE,count,695.70805,4,7.951529859435836e-4,TRUE,FALSE
V330866,MAF,3.5,692.4161,TRUE,0,699,FALSE,count,695.70805,3.5,6.957588627006357e-4,TRUE,TRUE
V330870,DS2,0,703.4408,FALSE,84.45415,708.2161,TRUE,continuous,705.82845,84.45415,0.11965251613192979,TRUE,TRUE
V330870,DS3,0,703.4408,FALSE,40.2492,708.2161,TRUE,continuous,705.82845,40.2492,0.05702405449936171,TRUE,TRUE
V330870,MCV,0,703.4408,FALSE,7.5,708.2161,TRUE,count,705.82845,7.5,0.0014909118486442193,TRUE,TRUE
V330870,MAV,0,703.4408,FALSE,6,708.2161,TRUE,count,705.82845,6,0.0011927294789153755,TRUE,TRUE
V330870,MDF,0,703.4408,FALSE,5,708.2161,TRUE,count,705.82845,5,9.939412324294797e-4,TRUE,TRUE
V330870,MPT,0,703.4408,FALSE,5,708.2161,FALSE,count,705.82845,5,9.939412324294797e-4,TRUE,FALSE
V330870,MAF,0,703.4408,FALSE,3.5,708.2161,TRUE,count,705.82845,3.5,6.957588627006357e-4,TRUE,TRUE
V330876,ECT,396.1818,716.9045,FALSE,472.3558,708.2824,FALSE,continuous,712.5934500000001,76.17399999999998,0.10689685682628709,TRUE,FALSE
V330876,MDF,7,716.9045,FALSE,0,708.2824,FALSE,count,712.5934500000001,7,0.0013915177254012715,TRUE,FALSE
V330876,MAF,6,716.9045,FALSE,0,708.2824,FALSE,count,712.5934500000001,6,0.0011927294789153755,TRUE,FALSE
V330876,MCV,18,716.9045,FALSE,16,708.2824,FALSE,count,712.5934500000001,2,3.975764929717918e-4,TRUE,FALSE
V330876,MAV,10,716.9045,FALSE,11,708.2824,FALSE,count,712.5934500000001,1,1.987882464858959e-4,TRUE,FALSE
V330885,DS2,304.6309,691.2713,FALSE,0,700.7232,FALSE,continuous,695.99725,304.6309,0.43768980409046154,TRUE,FALSE
V330885,DS3,177.6739,691.2713,FALSE,0,700.7232,FALSE,continuous,695.99725,177.6739,0.2552796006018702,TRUE,FALSE
V330885,MCV,16,691.2713,FALSE,0,700.7232,FALSE,count,695.99725,16,0.0031806119437743346,TRUE,FALSE
V330885,MPSP,2,691.2713,FALSE,0,700.7232,FALSE,count,695.99725,2,3.975764929717918e-4,TRUE,FALSE
V330888,ECT,421.7321,714.2269,FALSE,475.6017,700.3571,FALSE,continuous,707.2919999999999,53.86959999999999,0.07616316881853605,TRUE,FALSE
V330888,CLE,423.967,714.2269,FALSE,379.8763,700.3571,FALSE,continuous,707.2919999999999,44.09069999999997,0.062337337337337304,TRUE,FALSE
V330888,MPT,0,714.2269,FALSE,2,702.0173,TRUE,count,708.1221,2,3.975764929717918e-4,TRUE,TRUE
V330889,DS3,102.528,711.5125,FALSE,0,732.4056,FALSE,continuous,721.95905,102.528,0.14201359481538461,TRUE,FALSE
V330896,DS2,0,690.2934,FALSE,248.129,680.9523,FALSE,continuous,685.62285,248.129,0.3619030491763803,TRUE,FALSE
V330896,CAV,333.0758,690.2934,FALSE,517.9996,680.9523,FALSE,continuous,685.62285,184.92379999999997,0.26971650667710384,TRUE,FALSE
V330896,DS3,0,690.2934,FALSE,142.9405,680.9523,FALSE,continuous,685.62285,142.9405,0.20848269569778777,TRUE,FALSE
V330896,CLE,342.1184,690.2934,FALSE,479.4163,680.9523,FALSE,continuous,685.62285,137.29789999999997,0.20025280662685027,TRUE,FALSE
V330896,PMX,94.8683,690.2934,FALSE,157.8354,680.9523,FALSE,continuous,685.62285,62.96709999999999,0.09183926702559576,TRUE,FALSE
V330896,LPT,103.4456,690.2934,FALSE,157.1751,680.9523,FALSE,continuous,685.62285,53.72949999999999,0.07836597044570494,TRUE,FALSE
V330896,MCV,0,690.2934,FALSE,17,680.9523,FALSE,count,685.62285,17,0.0033794001902602306,TRUE,FALSE
V330896,MAV,0,690.2934,FALSE,11,680.9523,FALSE,count,685.62285,11,0.002186670711344855,TRUE,FALSE
V330896,MDF,0,690.2934,FALSE,8,680.9523,FALSE,count,685.62285,8,0.0015903059718871673,TRUE,FALSE
V330896,MPT,5,690.2934,FALSE,6,680.9523,FALSE,count,685.62285,1,1.987882464858959e-4,TRUE,FALSE
V330904,DS2,202.7807,675.0407,FALSE,0,674.9133,FALSE,continuous,674.9770000000001,202.7807,0.3004260885926483,TRUE,FALSE
V330904,DS3,141.7604,675.0407,FALSE,0,674.9133,FALSE,continuous,674.9770000000001,141.7604,0.2100225637318012,TRUE,FALSE
V330904,TPG,241.197,675.0407,FALSE,350.4868,674.9133,FALSE,continuous,674.9770000000001,109.28980000000001,0.16191633196390395,TRUE,FALSE
V330904,MCV,16,675.0407,FALSE,0,674.9133,FALSE,count,674.9770000000001,16,0.0031806119437743346,TRUE,FALSE
V330904,MAV,12,675.0407,FALSE,0,674.9133,FALSE,count,674.9770000000001,12,0.002385458957830751,TRUE,FALSE
V330904,MAF,8,675.0407,FALSE,0,674.9133,FALSE,count,674.9770000000001,8,0.0015903059718871673,TRUE,FALSE
V330904,MDF,6,675.0407,FALSE,0,674.9133,FALSE,count,674.9770000000001,6,0.0011927294789153755,TRUE,FALSE
V330904,MPT,5,675.0407,FALSE,0,674.9133,FALSE,count,674.9770000000001,5,9.939412324294797e-4,TRUE,FALSE
V330908,TPG,216.9239,669.4356,FALSE,132.8495,689.0668,FALSE,continuous,679.2511999999999,84.0744,0.12377512178116139,TRUE,FALSE
V330908,DS2,262.9677,669.4356,FALSE,315.3569,689.0668,FALSE,continuous,679.2511999999999,52.38920000000002,0.07712787257497672,TRUE,FALSE
V330908,LPT,172.6268,669.4356,FALSE,121.5648,689.0668,FALSE,continuous,679.2511999999999,51.062,0.07517395626242546,TRUE,FALSE
V330908,ECT,421.0701,669.4356,FALSE,372.9303,689.0668,FALSE,continuous,679.2511999999999,48.13980000000004,0.07087186596063436,TRUE,FALSE
V330908,MCV,16,669.4356,FALSE,0,689.0668,FALSE,count,679.2511999999999,16,0.0031806119437743346,TRUE,FALSE
V330908,MAV,13,669.4356,FALSE,0,689.0668,FALSE,count,679.2511999999999,13,0.002584247204316647,TRUE,FALSE
V330908,MDF,9,669.4356,FALSE,0,689.0668,FALSE,count,679.2511999999999,9,0.0017890942183730633,TRUE,FALSE
V330908,MAF,8,669.4356,FALSE,0,689.0668,FALSE,count,679.2511999999999,8,0.0015903059718871673,TRUE,FALSE
V330909,DS3,71.1552,676.2958,FALSE,0,672.5385,FALSE,continuous,674.41715,71.1552,0.10550621377288522,TRUE,FALSE
V330910,CLE,361.7084,694.0641,FALSE,274.8818,675.8254,FALSE,continuous,684.94475,86.82659999999998,0.1267643850106158,TRUE,FALSE
V330910,MCV,15,694.0641,FALSE,0,675.8254,FALSE,count,684.94475,15,0.0029818236972884386,TRUE,FALSE
V330910,MAV,9,694.0641,FALSE,0,675.8254,FALSE,count,684.94475,9,0.0017890942183730633,TRUE,FALSE
V330910,MPT,5,694.0641,FALSE,0,675.8254,FALSE,count,684.94475,5,9.939412324294797e-4,TRUE,FALSE
V330911,DS2,0,683.5591,FALSE,223.6359,684.9467,FALSE,continuous,684.2529,223.6359,0.32683222825946373,TRUE,FALSE
V330911,MDF,9,683.5591,FALSE,0,684.9467,FALSE,count,684.2529,9,0.0017890942183730633,TRUE,FALSE
V330911,MAF,6,683.5591,FALSE,0,684.9467,FALSE,count,684.2529,6,0.0011927294789153755,TRUE,FALSE
V330911,MPT,0,683.5591,FALSE,4,684.9467,FALSE,count,684.2529,4,7.951529859435836e-4,TRUE,FALSE
V330917,DS3,104.9571,695.6896,FALSE,0,696.046,FALSE,continuous,695.8678,104.9571,0.15082907989132419,TRUE,FALSE
V330917,MPT,5,695.6896,FALSE,0,696.046,FALSE,count,695.8678,5,9.939412324294797e-4,TRUE,FALSE
V330921,DS2,336.3807,654.0703,FALSE,0,665.9865,FALSE,continuous,660.0283999999999,336.3807,0.5096457970596417,TRUE,FALSE
V330921,DS1,265.9323,654.0703,FALSE,0,665.9865,FALSE,continuous,660.0283999999999,265.9323,0.40291038991655515,TRUE,FALSE
V330921,DS3,158.2403,654.0703,FALSE,0,665.9865,FALSE,continuous,660.0283999999999,158.2403,0.23974771388625096,TRUE,FALSE
V330921,MCV,17,654.0703,FALSE,0,665.9865,FALSE,count,660.0283999999999,17,0.0033794001902602306,TRUE,FALSE
V330921,MAV,11,654.0703,FALSE,0,665.9865,FALSE,count,660.0283999999999,11,0.002186670711344855,TRUE,FALSE
V330921,MPT,4,654.0703,FALSE,0,665.9865,FALSE,count,660.0283999999999,4,7.951529859435836e-4,TRUE,FALSE
V330921,MPSP,2,654.0703,FALSE,0,665.9865,FALSE,count,660.0283999999999,2,3.975764929717918e-4,TRUE,FALSE
V330924,MPT,5,678.1622,FALSE,0,676.1923,FALSE,count,677.17725,5,9.939412324294797e-4,TRUE,FALSE
V330934,MPSP,2,700.2314,FALSE,0,691.2891,FALSE,count,695.76025,2,3.975764929717918e-4,TRUE,FALSE
V330937,MDF,7,715.1398,FALSE,0,680.7525,FALSE,count,697.94615,7,0.0013915177254012715,TRUE,FALSE
